統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00030330,緻憶創意有限公司,基隆市信義區東信路156-3號3樓,王志堯,200000,,115/08/07,一般補正案,JB01010 會議及展覽服務業；JE01010 租賃業；JZ99030 攝影業；JZ99090 喜慶綜合服務業；JZ99050 仲介服務業；JZ99990 未分類其他服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業,基隆市,變更,11508
00146877,欣隆天然氣股份有限公司,基隆市信義區信一路57號4樓,李宗孝,699000000,,115/08/04,改選董事/監察人(一人法人股東指派董事/監察人),D201011 公用天然氣事業；E502010 燃料導管安裝工程業；E603130 燃氣熱水器承裝業；JA02051 度量衡器修理業；JA02990 其他修理業；F105050 家具、寢具、廚房器具、裝設品批發業；F199990 其他批發業；F401010 國際貿易業；F113990 其他機械器具批發業；F213990 其他機械器具零售業,基隆市,變更,11508
00147145,怡信股份有限公司,基隆市中山區中和里中和路6號,楊青蓓,5000000,,115/08/18,變更為閉鎖性,,基隆市,變更,11508
00179445,順寶國際有限公司,基隆市信義區信一路132號8樓之2,廖芝樺,7500000,,115/08/24,一般補正案,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；G701011 報關業；G702010 船舶勞務承攬業；G801010 倉儲業；G302010 小船經營業；G403010 船舶出租業；G405010 貨櫃出租業；G406040 商港區拖駁船業；G406130 商港區曳船業；G407010 打撈業,基隆市,變更,11508
00305404,義東企業股份有限公司,基隆市仁愛區孝一路33號,楊宏基,11000000,,115/08/13,董事/監察人持股變動報備,,基隆市,變更,11508
00691784,聯同鐵材有限公司,基隆市安樂區武訓街20號,簡德和,8000000,,115/08/27,一般補正案,CA02010 金屬結構及建築組件製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11508
00700860,慎昶水電工程有限公司,基隆市七堵區明德一路98號,許聰敏,26000000,,115/08/25,補繳規費,E501011 自來水管承裝商；E502010 燃料導管安裝工程業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603130 燃氣熱水器承裝業；E801010 室內裝潢業；F401010 國際貿易業,基隆市,變更,11508
00710543,德建鋁業有限公司,基隆市七堵區百五街8號1樓,張華,1000000,,115/08/21,股東出資轉讓修正章程,,基隆市,變更,11508
00728706,大益倉儲股份有限公司,基隆市七堵區百六街107巷16之1號6樓,彭福雄,14000000,,115/08/21,改選董事/監察人(一人法人股東指派董事/監察人),,基隆市,變更,11508
00884945,中寰企業有限公司,基隆市信義區深澳坑路86巷49-5號,陳綉澐,5000000,,115/08/07,一般補正案,,基隆市,變更,11508
12606539,千嘉興通運有限公司,基隆市七堵區工東街22號3樓之3,許東仁,30000000,,115/08/19,公司印鑑變更,G101081 汽車貨櫃貨運業；G202010 停車場經營業；G405010 貨櫃出租業；G801010 倉儲業；F114010 汽車批發業；F114030 汽、機車零件配備批發業；F114050 車胎批發業；F401010 國際貿易業；IZ06010 理貨包裝業；IZ12010 人力派遣業,基隆市,變更,11508
16941788,百福通運有限公司,基隆市七堵區實踐里實踐路25號,王普,25000000,,115/08/26,申登機關變更（遷入，含卷）,G101061 汽車貨運業；F114010 汽車批發業；J101030 廢棄物清除業；G801010 倉儲業；IZ06010 理貨包裝業；J101040 廢棄物處理業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11508
22507848,滿城食品冷凍股份有限公司,基隆市中正區北寧路67號,陳慶珍,29420000,,115/08/17,董事/監察人持股變動報備,,基隆市,變更,11508
22609211,聯力工業股份有限公司,基隆市七堵區六堵里工建北路11之1號,陳登溪,297160000,,115/08/25,改選董事/監察人(一人法人股東指派董事/監察人),C805030 塑膠日用品製造業；C805050 工業用塑膠製品製造業；CD01040 機車及其零件製造業；CA02990 其他金屬製品製造業；CC01120 資料儲存媒體製造及複製業；CC01110 電腦及其週邊設備製造業；F401010 國際貿易業；F113070 電信器材批發業；F213060 電信器材零售業；F399040 無店面零售業,基隆市,變更,11508
22890409,三禾倉儲股份有限公司,基隆市暖暖區源遠路102巷2號1樓及2-1號1樓,李正立,35000000,,115/08/20,改選董事/監察人(一人法人股東指派董事/監察人),JA01010 汽車修理業；JA01990 其他汽車服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11508
23715112,桂記報關有限公司,基隆市中正區港通里義一路43號8樓之1,梁麗珠,14000000,,115/08/11,股東出資轉讓修正章程,,基隆市,變更,11508
