統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00005466,喚苒國際有限公司,新竹縣竹北市東平里六家五路二段43號,卓杏枝,200000,,115/08/18,一般補正案,JZ99080 美容美髮服務業；JZ99110 瘦身美容業；F108040 化粧品批發業；F208040 化粧品零售業；F107030 清潔用品批發業；F207030 清潔用品零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；I199990 其他顧問服務業；F106010 五金批發業,新竹縣,變更,11508
00009815,史坦賽薾生醫股份有限公司,新竹縣竹北市隘口里高鐵七路65號16樓之25,林世吉,10110000,,115/08/03,一般補正案,F102170 食品什貨批發業；F106020 日常用品批發業；F107200 化學原料批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F207200 化學原料零售業；F208040 化粧品零售業；F209060 文教、樂器、育樂用品零售業,新竹縣,變更,11508
00030351,樂掘工程有限公司,新竹縣新豐鄉山崎村建興路一段51巷23-4號1樓,單仁佑,1000000,,115/08/11,股東出資轉讓修正章程,F106010 五金批發業；F107010 漆料、塗料批發業；F107990 其他化學製品批發業；F111090 建材批發業；F120010 耐火材料批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
00031339,景晶科技股份有限公司,新竹縣湖口鄉光復北路17號3樓,孫佳成,412880000,,115/08/07,補繳規費,CC01080 電子零組件製造業；F119010 電子材料批發業；F219010 電子材料零售業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
00045191,凜翊有限公司,新竹縣竹東鎮北興路三段493號8樓,張芳蓁,300000,,115/08/04,一般補正案,F101980 其他動物批發業；F102040 飲料批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106030 模具批發業；F106060 寵物食品及其用品批發業；F107030 清潔用品批發業；F107170 工業助劑批發業,新竹縣,變更,11508
00046683,品牌聲量中心有限公司,新竹縣竹東鎮仁愛里北興路二段81巷2號二樓,李麗芳,1000000,,115/08/14,申登機關變更（遷入，含卷）,F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F119010 電子材料批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F206020 日常用品零售業；F207030 清潔用品零售業；F213010 電器零售業,新竹縣,變更,11508
00080984,跨境雲科技股份有限公司,新竹縣湖口鄉信勢村成功路869號,紀秉賢,2860000,,115/08/03,一般補正案,I301010 資訊軟體服務業；I301020 資料處理服務業；F118010 資訊軟體批發業；I401010 一般廣告服務業；J399010 軟體出版業；J304010 圖書出版業；E605010 電腦設備安裝業；F109070 文教、樂器、育樂用品批發業；F601010 智慧財產權業；F401010 國際貿易業,新竹縣,變更,11508
00103749,沅威科技有限公司,新竹縣寶山鄉福德街7巷1號,李明鴻,10000000,,115/08/10,增資,E604010 機械安裝業；EZ99990 其他工程業；JA02990 其他修理業；F113010 機械批發業；F113990 其他機械器具批發業；F213080 機械器具零售業；F213990 其他機械器具零售業；F119010 電子材料批發業；F219010 電子材料零售業；F401010 國際貿易業,新竹縣,變更,11508
00104682,兆宇鑫有限公司,新竹縣竹北市東平里六家五路二段43號,劉翰哲,2000000,,115/08/18,一般補正案,E599010 配管工程業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E801010 室內裝潢業；E901010 油漆工程業；EZ99990 其他工程業；F199990 其他批發業；F299990 其他零售業,新竹縣,變更,11508
02849446,營臺實業股份有限公司,新竹縣芎林鄉華龍村五和街255號,張子良,60000000,,115/08/18,改選董事/監察人(一人法人股東指派董事/監察人),,新竹縣,變更,11508
04226091,台燿科技股份有限公司,新竹縣竹北市泰和里博愛街803號,辛忠衡,2994600930,,115/08/11,可轉換公司債換發新股,C901020 玻璃及玻璃製品製造業；CC01080 電子零組件製造業；CE01030 光學儀器製造業；F113030 精密儀器批發業；F119010 電子材料批發業；F213040 精密儀器零售業；F219010 電子材料零售業；F401010 國際貿易業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
05027751,德謙企業股份有限公司,新竹縣湖口鄉勝利村光復北路92號,FOO HUI HENG,240000000,,115/08/12,改派董事/監察人,C802120 工業助劑製造業；C802150 染料顏料製造業；C802030 塗料及油漆製造業；F113010 機械批發業；F113050 事務性機器設備批發業；F107020 染料、顏料批發業；C801040 合成樹脂製造業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,新竹縣,變更,11508
11833698,台豐印刷電路工業股份有限公司,新竹縣湖口鄉鳳山村光復路81號,廖龍星,1104886800,,115/08/06,改派董事/監察人,CC01080 電子零組件製造業；F119010 電子材料批發業；F219010 電子材料零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
12649951,群聯電子股份有限公司,新竹縣竹北市中興里復興一街251號10樓之6,顏暐駩,2211652470,,115/08/26,補繳規費,CC01080 電子零組件製造業；I301010 資訊軟體服務業；F218010 資訊軟體零售業；F119010 電子材料批發業；F219010 電子材料零售業；CE01030 光學儀器製造業；CC01120 資料儲存媒體製造及複製業；I501010 產品設計業；F401010 國際貿易業；F108031 醫療器材批發業,新竹縣,變更,11508
12729271,億昇科技有限公司,新竹縣湖口鄉光華路9巷23號2樓,許秀娟,10000000,,115/08/04,補繳規費,"F219010 電子材料零售業。；F299990 其他零售業。；F199990 其他批發業。；C901990 其他非金屬礦物製品製造業。；F118010 資訊軟體批發業；F218010 資訊軟體零售業；F113050 事務性機器設備批發業；F213030 事務性機器設備零售業；F401010 國際貿易業；ZZ99999 除許可業務外,得經營法令非禁止或限制之業務",新竹縣,變更,11508
12729568,旺矽投資股份有限公司,新竹縣竹北市十興里36鄰嘉仁街98巷8號,葛長林,1107300,,115/08/14,改選董事/監察人(一人法人股東指派董事/監察人),H201010 一般投資業,新竹縣,變更,11508
12737912,華立捷科技股份有限公司,新竹縣湖口鄉光復南路2號,李聰結,991759000,,115/08/24,一般補正案,CC01080 電子零組件製造業；F119010 電子材料批發業；F219010 電子材料零售業；CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；E701010 電信工程業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；F401010 國際貿易業,新竹縣,變更,11508
12805164,詮興開發科技股份有限公司,新竹縣湖口鄉鳳山村三民南路15號,陳興,219400000,,115/08/07,董事/監察人持股變動報備,CC01040 照明設備製造業；CC01080 電子零組件製造業；CC01090 電池製造業；E603090 照明設備安裝工程業；F113020 電器批發業；F213010 電器零售業；F113110 電池批發業；F213110 電池零售業；F119010 電子材料批發業；F219010 電子材料零售業,新竹縣,變更,11508
12826359,東方保全股份有限公司,新竹縣竹北市縣政十三路84之20號3樓,王忠村,40000000,,115/08/26,補繳規費,I901011 保全業。,新竹縣,變更,11508
12835646,愷駿股份有限公司,新竹縣竹北市福德里福德街91號1樓,李源俊,10000000,,115/08/05,董事長變更,CB01020 事務機器製造業。；F113050 事務性機器設備批發業。；F213030 事務性機器設備零售業。；F401010 國際貿易業。；I103010 企業經營管理顧問業。；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
12845433,正中日體育事業股份有限公司,新竹縣竹北市新光街241號5樓,黃正昌,26142620,,115/08/12,公司所營事業變更修正章程,F401010 國際貿易業；F501030 飲料店業；F501060 餐館業；J701020 遊樂園業；JZ99020 三溫暖業；J701040 休閒活動場館業；JZ99110 瘦身美容業；JZ99080 美容美髮服務業；F201070 花卉零售業；F206020 日常用品零售業,新竹縣,變更,11508
12887355,普發真空科技股份有限公司,新竹縣新豐鄉松林村15鄰康樂路1段169之9號,陳建哲,77000000,,115/08/24,一般補正案,F113010 機械批發業；F213080 機械器具零售業；F113030 精密儀器批發業；F213040 精密儀器零售業；CB01010 機械設備製造業；CE01010 一般儀器製造業；CB01990 其他機械製造業；CC01080 電子零組件製造業；F113990 其他機械器具批發業；F213010 電器零售業,新竹縣,變更,11508
13151254,耀寬營造股份有限公司,新竹縣竹北市東興里自強北路420號二樓,楊順發,600000000,,115/08/10,發行新股,E101011 綜合營造業；E401010 疏濬業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701070 區段徵收及市地重劃代辦業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；H703110 老人住宅業,新竹縣,變更,11508
16065035,創圓科技股份有限公司,新竹縣湖口鄉新竹工業區光復南路51號,丁棟樑投資股份有限公司,134194470,,115/08/21,一般補正案,CC01040 照明設備製造業；CC01080 電子零組件製造業；I501010 產品設計業；F113020 電器批發業；F119010 電子材料批發業；F213010 電器零售業；F219010 電子材料零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
16130084,光頡科技股份有限公司,新竹縣湖口鄉新竹工業區光復北路70號,蔡高明,1173408420,,115/08/03,修正章程,CC01080 電子零組件製造業(限中華民國行業標準分類2620被動電子元件製造業及2699未分類其他電子零組件製造業)；CA04010 表面處理業(限中華民國行業標準分類2544金屬表面處理業)；F119010 電子材料批發業(限中華民國行業標準分類4642電子設備及其零組件批發業),新竹縣,變更,11508
16218308,台灣精材股份有限公司,新竹縣湖口鄉長安村長春路56號,賀士郡,311065690,,115/08/06,一般補正案,F119010 電子材料批發業；F113070 電信器材批發業；E603050 自動控制設備工程業；F107100 基本化學材料批發業；F107120 精密化學材料批發業；F113030 精密儀器批發業；CC01080 電子零組件製造業；E604010 機械安裝業；E301010 水處理工程業；CB01010 機械設備製造業,新竹縣,變更,11508
16594892,建漢科技股份有限公司,新竹縣寶山鄉園區三路99號,李廣益,3300818180,,115/08/27,註銷庫藏股減資,CC01060 有線通信機械器材製造業；CC01080 電子零組件製造業；CC01070 無線通信機械器材製造業；I301010 資訊軟體服務業；CC01101 電信管制射頻器材製造業(限無線電收發信機)；CC01110 電腦及其週邊設備製造業；CC01120 資料儲存媒體製造及複製業；F401010 國際貿易業；F401021 電信管制射頻器材輸入業(限無線電收發信機)研究、開發、生產、製造及銷售下列產品：,新竹縣,變更,11508
16614834,鈦思科技股份有限公司,新竹縣竹北市復興一街251號13樓之6,申強華,100000000,,115/08/03,一般補正案,I301010 資訊軟體服務業；F218010 資訊軟體零售業；F209010 書籍、文具零售業；F213030 事務性機器設備零售業；CC01050 資料儲存及處理設備製造業；F401010 國際貿易業；IG02010 研究發展服務業,新竹縣,變更,11508
16633261,原相科技股份有限公司,新竹縣創新一路5號5樓,黃森煌,1519128420,,115/08/13,註銷庫藏股減資,CC01080 電子零組件製造業；F401010 國際貿易業；F601010 智慧財產權業；I301010 資訊軟體服務業；I501010 產品設計業(一) 研究、開發、設計、生產及銷售下列產品：1.互補金氧半導體影像感測器2.影像處理器3.影像感測單一晶片4.無線射頻積體電路及系統,新竹縣,變更,11508
16682430,劦力營造股份有限公司,新竹縣竹北市北崙里縣政13路118號3樓,鄭兆委,29410000,,115/08/03,一般補正案,E101011 綜合營造業；H701010 住宅及大樓開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業；H703090 不動產買賣業；H703100 不動產租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
16894103,協裕國際科技股份有限公司,新竹縣竹北市台元街30號3樓之2,中濱哲哉,15000000,,115/08/03,改派董事/監察人,F401010 國際貿易業；F113010 機械批發業；F113030 精密儀器批發業；F113100 污染防治設備批發業；F119010 電子材料批發業；E604010 機械安裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
16913018,神揚通運有限公司,新竹縣竹北市中華路456號,王俊杰,25000000,,115/08/19,股東出資轉讓修正章程,JA01020 汽車拖吊業；G101061 汽車貨運業,新竹縣,變更,11508
16931584,環真科技股份有限公司,新竹縣竹北市中華路799-6號8樓,林裕剛,318191550,,115/08/14,一般補正案,CB01010 機械設備製造業；CC01080 電子零組件製造業；E604010 機械安裝業；F113010 機械批發業；F119010 電子材料批發業；F213080 機械器具零售業；F219010 電子材料零售業；F401010 國際貿易業；I501010 產品設計業；IZ99990 其他工商服務業（積體電路測試）,新竹縣,變更,11508
22099499,偉詮電子股份有限公司,新竹縣寶山鄉工業東九路24號2樓,林錫銘,2041775610,,115/08/20,可轉換公司債換發新股,,新竹縣,變更,11508
22235939,昌進建材有限公司,新竹縣芎林鄉文林村文昌街78號,范揚銘,7000000,,115/08/03,一般補正案,,新竹縣,變更,11508
22635739,佳霖科技股份有限公司,新竹縣竹北市泰和里泰和路21號1樓,張泰山,200000000,,115/08/06,改派董事/監察人,F113010 機械批發業；F113030 精密儀器批發業；F119010 電子材料批發業；F401010 國際貿易業；CC01080 電子零組件製造業；CE01010 一般儀器製造業；CE01030 光學儀器製造業；F113060 度量衡器批發業；F213040 精密儀器零售業；F213050 度量衡器零售業,新竹縣,變更,11508
22690704,欣威機械工程有限公司,新竹縣竹北市十興里26鄰勝利六街81號,宋開煥,6000000,,115/08/04,公司所營事業變更修正章程,CB01010 機械設備製造業；E603100 電焊工程業；E603110 冷作工程業；E603120 噴砂工程業；E604010 機械安裝業；E901010 油漆工程業；EZ02010 起重工程業；CD01020 軌道車輛及其零件製造業；F111090 建材批發業；F113010 機械批發業,新竹縣,變更,11508
22742436,再興育樂開發股份有限公司,新竹縣湖口鄉長安村10鄰再興路350號,李翔麟,150000000,,115/08/14,改選董事/監察人(一人法人股東指派董事/監察人),A101020 農作物栽培業；A102080 園藝服務業；A401020 家畜禽飼育業；F101040 家畜家禽批發業；F101130 蔬果批發業；F109070 文教、樂器、育樂用品批發業；F201010 農產品零售業；F209060 文教、樂器、育樂用品零售業；F501060 餐館業；J701040 休閒活動場館業,新竹縣,變更,11508
23202099,雅信鑄造股份有限公司,新竹縣湖口鄉勝利村光復南路4號,朱明豐,60000000,,115/08/24,補繳規費,CB01010 機械設備製造業；CQ01010 模具製造業；F113010 機械批發業；F206030 模具零售業；F213080 機械器具零售業；F401010 國際貿易業；F401091 槍砲彈藥刀械輸出入業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；CB01081 槍砲彈藥主要組成零件製造業；CB01091 魚槍製造業,新竹縣,變更,11508
23218873,錸德科技股份有限公司,新竹縣湖口鄉中興村光復北路42號,葉垂景,6936796630,,115/08/12,改選董事/監察人(一人法人股東指派董事/監察人),CC01110 電腦及其週邊設備製造業；CC01120 資料儲存媒體製造及複製業；CC01080 電子零組件製造業；C805030 塑膠日用品製造業；C805050 工業用塑膠製品製造業；CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；CE01030 光學儀器製造業；F107200 化學原料批發業；F107190 塑膠膜、袋批發業,新竹縣,變更,11508
23394723,九州鋁業股份有限公司,新竹縣新豐鄉上坑村坑子口439號,鍾賜璟,300000000,,115/08/06,一般補正案,CA01100 鋁材軋延、伸線、擠型業；CA02010 金屬結構及建築組件製造業；CA04010 表面處理業；E801020 門窗安裝工程業；F111090 建材批發業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
23524129,帥億興業股份有限公司,新竹縣竹東鎮雞林里1鄰大明路359號,黃秀鑌,82000000,,115/08/03,補繳規費,,新竹縣,變更,11508
23618717,矽菱企業股份有限公司,新竹縣竹北市台元一街5號2樓之16,范文穎,195000000,,115/08/10,發行新股,F113010 機械批發業；F213080 機械器具零售業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；F118010 資訊軟體批發業；F218010 資訊軟體零售業；I301010 資訊軟體服務業；F119010 電子材料批發業；F219010 電子材料零售業；F401010 國際貿易業,新竹縣,變更,11508
23678762,賈源塑膠股份有限公司,新竹縣湖口鄉八德路1段200巷20號,詹文嘉,10000000,,115/08/10,一般補正案,F401010 國際貿易業；C802200 塗料、油漆、染料及顏料製造業；C804020 工業用橡膠製品製造業；C804990 其他橡膠製品製造業；C805030 塑膠日用品製造業；C805010 塑膠皮、布、板、管材製造業；C805050 工業用塑膠製品製造業；C805060 塑膠皮製品製造業；C805990 其他塑膠製品製造業；CD01040 機車及其零件製造業,新竹縣,變更,11508
23803109,實邦食品工業股份有限公司,新竹縣竹北市泰和里中和街76號,李錫欣,40000000,,115/08/07,改選董事/監察人(一人法人股東指派董事/監察人),C103050 罐頭、冷凍、脫水及醃漬食品製造業；C199990 未分類其他食品製造業；F102030 菸酒批發業；F203020 菸酒零售業；F401171 酒類輸入業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24004006,三陽工業股份有限公司,新竹縣湖口鄉鳳山村1鄰中華路3號,吳清源,7736756040,,115/08/18,改選董事/監察人(一人法人股東指派董事/監察人),CB01010 機械設備製造業；CC01100 電信管制射頻器材製造業；CD01030 汽車及其零件製造業；CD01040 機車及其零件製造業；CD01050 自行車及其零件製造業；CD01990 其他運輸工具及其零件製造業；CQ01010 模具製造業；E701030 電信管制射頻器材裝設工程業；F112040 石油製品批發業；F114010 汽車批發業,新竹縣,變更,11508
24222684,捷思資訊有限公司,新竹縣竹北市光明九路301巷5號,葉永健,1000000,,115/08/17,一般補正案,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24224058,富恩工業股份有限公司,新竹縣新豐鄉中崙村中崙261-26號,徐烈琳,3000000,,115/08/11,補繳規費,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24224965,品奎有限公司,新竹縣竹北市興隆路三段37巷8號,許聖瑄,500000,,115/08/18,股東出資轉讓修正章程,H703090 不動產買賣業；H703100 不動產租賃業；I103060 管理顧問業；H701010 住宅及大樓開發租售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24373325,百竤科技有限公司,新竹縣竹北市新泰路120號7樓之8,鄭鴻禧,10000000,,115/08/12,一般補正案,CC01080 電子零組件製造業；F113020 電器批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F119010 電子材料批發業；F213010 電器零售業；F213030 電腦及事務性機器設備零售業；F213040 精密儀器零售業；F219010 電子材料零售業；F401010 國際貿易業,新竹縣,變更,11508
24624152,光程研創股份有限公司,新竹縣竹北市竹北里12鄰台元一街6號8樓之1,陳書履,291800000,,115/08/06,一般補正案,IG02010 研究發展服務業；I501010 產品設計業；F401010 國際貿易業；CC01080 電子零組件製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24636208,揚億精密科技股份有限公司,新竹縣竹北市十興里光明六路東一段243號8樓,許湧燕,29950000,,115/08/06,改選董事/監察人(一人法人股東指派董事/監察人),F113010 機械批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F401010 國際貿易業；E604010 機械安裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24638070,愛佩克斯綠能科技有限公司,新竹縣竹北市博愛街646巷8號3樓,徐俊能,10000000,,115/08/25,一般補正案,F113110 電池批發業；F119010 電子材料批發業；F106010 五金批發業；F107010 漆料、塗料批發業；F113010 機械批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113990 其他機械器具批發業；F199990 其他批發業；F401010 國際貿易業,新竹縣,變更,11508
24765568,巨生生醫股份有限公司,新竹縣竹北市生醫五路66號10樓之1,蔣為峰,792935030,,115/08/21,減資,F107990 其他化學製品批發業；F207990 其他化學製品零售業；F601010 智慧財產權業；I103060 管理顧問業；IG01010 生物技術服務業；IG02010 研究發展服務業；F401010 國際貿易業；F108021 西藥批發業；F208021 西藥零售業；F108031 醫療器材批發業,新竹縣,變更,11508
24782118,富崧采科技股份有限公司,新竹縣竹東鎮大鄉里大林路201巷10號,郭瓅,1000000,,115/08/11,補繳規費,F119010 電子材料批發業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24794509,香港商日曦亞太企業有限公司,新竹縣竹北市復興三路2段168號9樓之5,陳靜宜,5000000,,115/08/03,改派在中華民國境內負責人變更登記,H201010 一般投資業；H703090 不動產買賣業；H703100 不動產租賃業；I103060 管理顧問業；I199990 其他顧問服務業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24795325,鈦鼎營造股份有限公司,新竹縣竹北市北崙里縣政十一街65號,古立添,3600000,,115/08/28,補選董事(常務董事.董事長)/監察人,E101011 綜合營造業；E502010 燃料導管安裝工程業；E599010 配管工程業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；E801070 廚具、衛浴設備安裝工程業；EZ99990 其他工程業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業,新竹縣,變更,11508
24797816,英屬開曼群島商泰福生技股份有限公司,新竹縣竹北市生醫路二段12-2號6樓,盛保熙,2485123398,,115/08/28,本公司董事及其他負責人變更,F401010 國際貿易業；F601010 智慧財產權業；IG01010 生物技術服務業；IG02010 研究發展服務業；C802041 西藥製造業；F108021 西藥批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
24896576,康思博生技股份有限公司,新竹縣竹北市高鐵東二路6號五樓之1,葉至誠,108220200,,115/08/13,一般補正案,C303010 不織布業；CF01011 醫療器材製造業；F108031 醫療器材批發業；F113100 污染防治設備批發業；F208031 醫療器材零售業；F213100 污染防治設備零售業；F401010 國際貿易業；IC01010 藥品檢驗業；IG01010 生物技術服務業；F108040 化粧品批發業,新竹縣,變更,11508
24978128,微電能源股份有限公司,新竹縣竹北市文興路二段186號,王愍廸,762735810,,115/08/11,補繳規費,I103060 管理顧問業；IG03010 能源技術服務業；E601010 電器承裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
25086406,力領科技股份有限公司,新竹縣竹北市台元一街5號6樓之9,毛穎文,420903330,,115/08/25,一般補正案,CC01080 電子零組件製造業；F113030 精密儀器批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F213040 精密儀器零售業；F218010 資訊軟體零售業；F219010 電子材料零售業；F401010 國際貿易業；I301010 資訊軟體服務業；I599990 其他設計業,新竹縣,變更,11508
25091463,築墨設計工程有限公司,新竹縣竹北市竹義里中華路380號1樓,陳思懿,500000,,115/08/12,一般補正案,C701010 印刷業；E599010 配管工程業；E801010 室內裝潢業；E801020 門窗安裝工程業；EZ99990 其他工程業；F113070 電信器材批發業；F213030 電腦及事務性機器設備零售業；F401010 國際貿易業；I401010 一般廣告服務業；I501010 產品設計業,新竹縣,變更,11508
25117978,寶嘉福投資有限公司,新竹縣竹東鎮大鄉里大林路201巷10號,謝建福,25000000,,115/08/13,一般補正案,H201010 一般投資業,新竹縣,變更,11508
25154430,禾欣建設有限公司,新竹縣湖口鄉波羅村千禧路2巷3號1樓,劉博綸,29500000,,115/08/10,股東出資轉讓修正章程,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；F401010 國際貿易業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業,新竹縣,變更,11508
25157302,鼎峰不動產開發有限公司,新竹縣竹北市光明六路87之5號2樓,林家慶,100000000,,115/08/03,修正章程,H701010 住宅及大樓開發租售業；H701060 新市鎮、新社區開發業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；H703110 老人住宅業；I102010 投資顧問業；I103060 管理顧問業；I401010 一般廣告服務業；I503010 景觀、室內設計業,新竹縣,變更,11508
27285182,宏鎧空調冷氣工程有限公司,新竹縣竹北市泰和里沿河街28巷16號,白志興,10000000,,115/08/17,補繳規費,F106010 五金批發業；F113020 電器批發業；EZ15010 保溫、保冷安裝工程業；E602011 冷凍空調工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11508
27371742,威駿公寓大廈管理維護股份有限公司,新竹縣竹北市興隆路一段21號11樓,吳宜蓉,10000000,,115/08/07,公司所在地,I801011 公寓大廈管理服務業,新竹縣,變更,11508
