統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
61951358,宸嘉鎏金地產有限公司,新竹縣竹北市鹿場里文興路１６５號,邱子宸,1000000,115/08/14,,,H704031 不動產仲介經紀業；H704041 不動產代銷經紀業；H703090 不動產買賣業；H703100 不動產租賃業；H703110 老人住宅業；H702010 建築經理業；H701090 都市更新整建維護業；H701060 新市鎮、新社區開發業；H701020 工業廠房開發租售業；H701010 住宅及大樓開發租售業,新竹縣,設立,11508
61951385,其積股份有限公司,新竹縣竹北市仁義路16巷58號,陳駿霆,1000000,115/08/14,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11508
61951391,謙峰有限公司,新竹縣竹北市東興路一段410號一樓,張家鎮,100000,115/08/14,,,I401010 一般廣告服務業；IZ99990 其他工商服務業；I103060 管理顧問業；I199990 其他顧問服務業；J101010 建築物清潔服務業；JE01010 租賃業；H703090 不動產買賣業；H703100 不動產租賃業；F102050 茶葉批發業；F106020 日常用品批發業,新竹縣,設立,11508
61951408,聚匯科管股份有限公司,新竹縣竹北市斗崙里光明六路87之5號十一樓,張芳榕,1000000,115/08/14,,,CC01080 電子零組件製造業；CC01090 電池製造業；CC01100 電信管制射頻器材製造業；CC01110 電腦及其週邊設備製造業；CC01120 資料儲存媒體製造及複製業；CC01990 其他電機及電子機械器材製造業；E603050 自動控制設備工程業；E604010 機械安裝業；E605010 電腦設備安裝業；E701010 電信工程業,新竹縣,設立,11508
61951456,嘉偉工程有限公司,新竹縣竹北市竹北里十興路308號,吳慧敏,10000000,115/08/17,,,E601010 電器承裝業；E605010 電腦設備安裝業；F213060 電信器材零售業；F217010 消防安全設備零售業；F106040 水器材料批發業；E801010 室內裝潢業；F119010 電子材料批發業；F213010 電器零售業；EZ03010 鎔爐安裝業；E601020 電器安裝業,新竹縣,設立,11508
61951483,沛霖機電工程有限公司,新竹縣竹東鎮和江街42巷7弄13號1樓,彭辰翰,2000000,115/08/17,,,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E606010 用電設備檢驗維護業；E605010 電腦設備安裝業,新竹縣,設立,11508
61951596,焗膳鮮有限公司,新竹縣竹北市竹仁里仁義路50號,黃卉妤,800000,115/08/17,,,C199030 即食餐食製造業；C199990 未分類其他食品製造業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F221010 食品添加物零售業；F399040 無店面零售業；F399990 其他綜合零售業；F401010 國際貿易業；F501060 餐館業；F501990 其他餐飲業,新竹縣,設立,11508
61951625,初曜健康有限公司,新竹縣竹北市竹義里中華路405巷11弄11號3樓,邱郁祺,2500000,115/08/17,,,J802010 運動訓練業；J202010 產業育成業；I103060 管理顧問業；J801030 競技及休閒運動場館業；I199990 其他顧問服務業；J601010 藝文服務業；F209060 文教、樂器、育樂用品零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業,新竹縣,設立,11508
61951667,弘叡國際企業有限公司,新竹縣竹北市鹿場里成功八路177號一樓,王麗玉,300000,115/08/18,,,F107030 清潔用品批發業；F207030 清潔用品零售業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F102040 飲料批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F113010 機械批發業；F113020 電器批發業,新竹縣,設立,11508
61951673,曜翔國際有限公司,新竹縣竹北市成功13街22號1樓,鄭宇翔,1000000,115/08/18,,,F399040 無店面零售業；F401010 國際貿易業；F108040 化粧品批發業；F208040 化粧品零售業；F106020 日常用品批發業；F206020 日常用品零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F107030 清潔用品批發業；F207030 清潔用品零售業,新竹縣,設立,11508
61951694,拓樸整合有限公司,新竹縣竹東鎮榮華里朝陽路102號1樓,戴燮梅,200000,115/08/18,,,E801010 室內裝潢業；E401010 疏濬業；E599010 配管工程業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F106010 五金批發業；F206010 五金零售業；F106020 日常用品批發業,新竹縣,設立,11508
61951792,珠珠餐飲有限公司,新竹縣新豐鄉山崎村新興路289-2號,黎黃寶玲,500000,115/08/18,,,F501060 餐館業；F501030 飲料店業；F203010 食品什貨、飲料零售業,新竹縣,設立,11508
61951934,鴻運地產開發有限公司,新竹縣竹北市東興里嘉興路307號,張麒鴻,6000000,115/08/18,,,H704031 不動產仲介經紀業；H704041 不動產代銷經紀業；HZ99990 其他金融、保險及不動產業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；I401010 一般廣告服務業；I401020 廣告傳單分送業；I501010 產品設計業；I599990 其他設計業,新竹縣,設立,11508
61952048,群聯資本股份有限公司,新竹縣竹北市中興里復興一街251號10樓之6,潘健成,600000000,115/08/18,,,H201010 一般投資業；I102010 一般投資顧問業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11508
61952080,禾曜資本股份有限公司,新竹縣竹北市東平里嘉豐六路二段91號,王冠茹,1010000,115/08/19,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；F118010 資訊軟體批發業；I103060 管理顧問業；I199990 其他顧問服務業；JZ99050 仲介服務業；H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11508
61952167,量子能投資有限公司,新竹縣竹北市中興里復興一街73巷26號1樓,李忠全,6600000,115/08/20,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11508
61952238,綠山投資顧問有限公司,新竹縣竹北市鹿場里自強五路219號4樓,黃文通,50000000,115/08/20,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11508
