統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00003116,中電顧問有限公司,新北市新莊區中港二街137號2樓,梁程翔,1000000,113/09/25,115/08/18,特殊補正,E599010 配管工程業；E601010 電器承裝業；E801010 室內裝潢業；EZ99990 其他工程業；H701010 住宅及大樓開發租售業；I103060 管理顧問業；I301060 網路廣告平臺業；IZ12010 人力派遣業；IB01010 建築物公共安全檢查業；E603050 自動控制設備工程業,新北市,變更,11508
00004451,路的金融科技有限公司,新北市板橋區中山路1段10號12樓,劉得廷,2200000,114/03/07,115/08/28,增資,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F118010 資訊軟體批發業；F213030 電腦及事務性機器設備零售業；F213060 電信器材零售業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業,新北市,變更,11508
00015470,銘福有限公司,新北市板橋區四川路2段63號,高孝銘,200000,114/01/02,115/08/07,公司所在地,F102170 食品什貨批發業；F102040 飲料批發業；F203010 食品什貨、飲料零售業；C104020 烘焙炊蒸食品製造業；C199030 即食餐食製造業；C110010 飲料製造業；F101130 蔬果批發業；F201010 農產品零售業；F213010 電器零售業；I103060 管理顧問業,新北市,變更,11508
00015838,艾立皮卡有限公司,新北市永和區中正路738號(1樓),邱建豪,3000000,113/08/30,115/08/27,增資,F108040 化粧品批發業；F208040 化粧品零售業；F399040 無店面零售業；F401010 國際貿易業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F199990 其他批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業；F299990 其他零售業,新北市,變更,11508
00021058,迷你巴巴印度料理有限公司,新北市蘆洲區三民路81之2號(1樓),黃沛蓁,500000,113/09/18,115/08/11,公司所在地,F501060 餐館業；F203010 食品什貨、飲料零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00026103,元素科技檢驗有限公司,新北市泰山區新北大道5段121號6樓,林妤璟,300000,113/10/16,115/08/27,公司所在地,J101050 環境檢測服務業；J101040 廢棄物處理業；J101060 廢（污）水處理業；J101080 資源回收業；J101990 其他環境衛生及污染防治服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00032914,田安國際股份有限公司,新北市永和區成功路2段73號13樓,朱家霖,20000000,113/12/18,115/08/13,增資(資本總額),H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00036236,豐群光電股份有限公司,新北市三重區興德路129號5樓,鄭全益,5000000,113/10/24,115/08/21,改選董事/監察人(一人法人股東指派董事/監察人),CC01030 電器及視聽電子產品製造業；CC01040 照明設備製造業；CC01060 有線通信機械器材製造業；CC01080 電子零組件製造業；CC01090 電池製造業；CC01110 電腦及其週邊設備製造業；CC01990 其他電機及電子機械器材製造業；E601010 電器承裝業；E601020 電器安裝業；F106010 五金批發業,新北市,變更,11508
00041998,鉑馭有限公司,新北市新店區環河路64號5樓,陳信衡,23000000,113/08/14,115/08/05,增資,F114010 汽車批發業；F114020 機車批發業；F114030 汽、機車零件配備批發業；F214010 汽車零售業；F214020 機車零售業；F214030 汽、機車零件配備零售業；I501010 產品設計業；F106010 五金批發業；F113090 交通標誌器材批發業；F114050 車胎批發業,新北市,變更,11508
00043145,聖畢奧有限公司,新北市林口區文化二路1段68巷12號,陳兆武,1800000,113/09/23,115/08/12,改推董事/董事長,C199030 即食餐食製造業；F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F401010 國際貿易業；F501030 飲料店業；F501060 餐館業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00048275,久本實業有限公司,新北市新莊區泰安街45號,林書瑜,500000,113/09/27,115/08/06,增資,E601010 電器承裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；EZ99990 其他工程業；F111090 建材批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F113100 污染防治設備批發業,新北市,變更,11508
00053543,金龍儀器有限公司,新北市樹林區田尾街195號,沈鼎鈞,1000000,114/02/26,115/08/07,公司所營事業變更修正章程,F113030 精密儀器批發業；F113060 度量衡器批發業；F118010 資訊軟體批發業；F113050 電腦及事務性機器設備批發業；F213040 精密儀器零售業；F213050 度量衡器零售業；F218010 資訊軟體零售業；F213030 電腦及事務性機器設備零售業；F113010 機械批發業；F213080 機械器具零售業,新北市,變更,11508
00056106,好脆插畫設計有限公司,新北市中和區復興路280巷29號4樓,王宜文,1000000,113/10/08,115/08/28,特殊補正,I401010 一般廣告服務業；I501010 產品設計業；I502010 服飾設計業；I504010 花藝設計業；I599990 其他設計業；I105010 藝術品諮詢顧問業；J304010 圖書出版業；J303010 雜誌（期刊）出版業；J399990 其他出版業；J302010 通訊稿業,新北市,變更,11508
00057800,許文記文創有限公司,新北市三重區三和路4段97之13號3樓之1,許家銘,100000,113/12/12,115/08/07,公司名稱變更修正章程,F109070 文教、樂器、育樂用品批發業；F106070 祭祀用品批發業；F209060 文教、樂器、育樂用品零售業；F206060 祭祀用品零售業；F299990 其他零售業；F399040 無店面零售業；F601010 智慧財產權業；I599990 其他設計業；IZ10010 排版業；J202010 產業育成業,新北市,變更,11508
00060811,悠仕捷管理顧問股份有限公司,新北市新莊區化成路746巷42號2樓,傅偉宸,1500000,113/10/14,115/08/13,增資(資本總額),I103060 管理顧問業；I199990 其他顧問服務業；H703100 不動產租賃業；IZ12010 人力派遣業；I301020 資料處理服務業；I301030 電子資訊供應服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00060853,伊可文教事業股份有限公司,新北市泰山區民權街14巷6號(1樓),李威達,8000000,113/11/06,115/08/03,董事/監察人持股變動報備,F109070 文教、樂器、育樂用品批發業；F118010 資訊軟體批發業；F209060 文教、樂器、育樂用品零售業；F218010 資訊軟體零售業；F399040 無店面零售業；I103060 管理顧問業；I301010 資訊軟體服務業；J303010 雜誌（期刊）出版業；J304010 圖書出版業；J305010 有聲出版業,新北市,變更,11508
00074370,旭嘉綠能科技有限公司,新北市汐止區中興路168號5樓,葉恩僮,500000,113/08/27,115/08/24,申登機關變更（遷入，含卷）,A101020 農作物栽培業；A101030 特用作物栽培業；D101060 再生能源自用發電設備業；E502010 燃料導管安裝工程業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業,新北市,變更,11508
00077799,凱芯印品有限公司,新北市土城區金信街145號6樓,林念萱,200000,113/10/18,115/08/14,公司所在地,F102170 食品什貨批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F199990 其他批發業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業；F207030 清潔用品零售業,新北市,變更,11508
00080014,響鈺有限公司,新北市汐止區大同路3段188號4樓之1,鄭鈺霖,50000,113/12/11,115/08/25,公司所在地,H201010 一般投資業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I401010 一般廣告服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11508
00090358,不止印刷股份有限公司,新北市中和區板南路496號3樓,曾貴琳,1250000,113/09/12,115/08/03,特殊補正,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F106020 日常用品批發業；F206020 日常用品零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F110020 眼鏡批發業；F210020 眼鏡零售業,新北市,變更,11508
00090815,千鑫科技股份有限公司,新北市板橋區大明街25巷2弄33號,劉民翎,10000000,113/09/04,115/08/11,特殊補正,E801010 室內裝潢業；E801070 廚具、衛浴設備安裝工程業；F107030 清潔用品批發業；F109070 文教、樂器、育樂用品批發業；F113020 電器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F207030 清潔用品零售業,新北市,變更,11508
00091618,知醇有限公司,新北市林口區中山路97巷13號(1樓),王玉鳳,200000,113/10/30,115/08/24,減資,F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F201010 農產品零售業；F201020 畜產品零售業；F201030 水產品零售業；F501030 飲料店業；F501060 餐館業；F501990 其他餐飲業；F102030 菸酒批發業；F102040 飲料批發業,新北市,變更,11508
00100089,雲界數位創新股份有限公司,新北市三重區三和路4段103號6樓,彭愷翔,75000000,114/01/08,115/08/27,發行新股,F118010 資訊軟體批發業；F119010 電子材料批發業；F208040 化粧品零售業；F209060 文教、樂器、育樂用品零售業；F213030 電腦及事務性機器設備零售業；F213060 電信器材零售業；F218010 資訊軟體零售業；F219010 電子材料零售業；F401010 國際貿易業；F601010 智慧財產權業,新北市,變更,11508
00100840,晟越有限公司,新北市汐止區汐平路1段8號8樓,張承浩,5000000,113/08/13,115/08/10,增資,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I199990 其他顧問服務業；IZ99990 其他工商服務業；C701010 印刷業；C601990 其他紙製品製造業；C601040 加工紙製造業；C804990 其他橡膠製品製造業；C703010 印刷品裝訂及加工業；CH01030 文具製造業；IZ06010 理貨包裝業,新北市,變更,11508
