統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62067808,日商阿樂伊芙國際有限公司,新北市板橋區莊敬里莊敬路248號4樓,伊藤愛,0,115/08/27,,,,新北市,設立,11508
62075342,村玉食堂有限公司,新北市板橋區中山路2段90巷18號,廖翊樺,300000,115/08/03,,,F501060 餐館業；F501030 飲料店業；F101130 蔬果批發業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F399040 無店面零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075357,匯本資產管理股份有限公司,新北市新莊區新北大道4段177號3樓,鄭嘉緯,1000000,115/08/03,,,H703090 不動產買賣業；H703100 不動產租賃業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；E801010 室內裝潢業；H201010 一般投資業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075379,強森人力派遣有限公司,新北市三重區中央南路95巷3號4樓,陳薇琳,1000000,115/08/03,,,E801010 室內裝潢業；E801020 門窗安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E603120 噴砂工程業；E599010 配管工程業；I503010 景觀設計業；J101040 廢棄物處理業；E903010 防蝕、防銹工程業；F401010 國際貿易業,新北市,設立,11508
62075384,泓樂文化傳媒有限公司,新北市新店區安興路125之10號(1樓),汪政寧,30000,115/08/05,,,J399990 其他出版業；J401010 電影片製作業；J402010 電影片發行業；J601010 藝文服務業；J602010 演藝活動業；I199990 其他顧問服務業；IZ12010 人力派遣業；I301010 資訊軟體服務業；I301030 電子資訊供應服務業；I599990 其他設計業,新北市,設立,11508
62075390,硬賽工廠有限公司,新北市板橋區三民路2段33號14樓,林志東,1000000,115/08/03,,,I401010 一般廣告服務業；I103060 管理顧問業；JB01010 會議及展覽服務業；J601010 藝文服務業；J602010 演藝活動業；IZ12010 人力派遣業；I301030 電子資訊供應服務業；I301010 資訊軟體服務業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075413,祈甯整合行銷有限公司,新北市土城區金城路2段246號10樓,許媚,120000,115/08/03,,,F203010 食品什貨、飲料零售業；F208050 乙類成藥零售業；F399040 無店面零售業；F401010 國際貿易業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,新北市,設立,11508
62075429,安誠生命禮儀有限公司,新北市板橋區海山路31號,林奕慈,300000,115/08/03,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F101100 花卉批發業；F101130 蔬果批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F106070 祭祀用品批發業；F199990 其他批發業；F201070 花卉零售業；F203010 食品什貨、飲料零售業,新北市,設立,11508
62075434,沃奇有限公司,新北市板橋區滿平街84巷110弄5號,廖偲羽,1000000,115/08/03,,,F106010 五金批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F111090 建材批發業；F113020 電器批發業；F120010 耐火材料批發業；F206010 五金零售業；F211010 建材零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F213010 電器零售業；F220010 耐火材料零售業,新北市,設立,11508
62075455,吾尚烘焙製所有限公司,新北市中和區廟美街25號3樓,陳韋綱,1500000,115/08/03,,,F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；C104020 烘焙炊蒸食品製造業；F401010 國際貿易業；F501030 飲料店業；F501060 餐館業；F399040 無店面零售業；I101090 食品顧問業；F109070 文教、樂器、育樂用品批發業,新北市,設立,11508
62075461,金硯國際股份有限公司,新北市新莊區中華路2段162號16樓之4,陳兆凰,2000000,115/08/03,,,F209060 文教、樂器、育樂用品零售業；F213010 電器零售業；F213060 電信器材零售業；F218010 資訊軟體零售業；F401010 國際貿易業；H703100 不動產租賃業；I301020 資料處理服務業；IE01010 電信業務門號代辦業；IZ01010 影印業；IZ99990 其他工商服務業,新北市,設立,11508
62075477,湛聲視屏有限公司,新北市八里區四維街15號3樓,毛恒宏,200000,115/08/03,,,E601020 電器安裝業；F109070 文教、樂器、育樂用品批發業；J601010 藝文服務業；J602010 演藝活動業；JB01010 會議及展覽服務業；JZ99030 攝影業；I105010 藝術品諮詢顧問業；J401010 電影片製作業；J402010 電影片發行業；J404010 動畫影片製作業,新北市,設立,11508
62075482,伍柒陸玖有限公司,新北市鶯歌區陽明街8號3樓,陳宗燁,100000,115/08/03,,,F118010 資訊軟體批發業；F218010 資訊軟體零售業；I401010 一般廣告服務業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F399040 無店面零售業；F401010 國際貿易業；J303010 雜誌（期刊）出版業；J399010 軟體出版業；J304010 圖書出版業,新北市,設立,11508
62075498,金羽文創有限公司,新北市三芝區三民街39巷16號2樓,洪暐哲,310000,115/08/03,,,I401010 一般廣告服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I199990 其他顧問服務業；IZ12010 人力派遣業；J601010 藝文服務業；J602010 演藝活動業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075504,擎岳機電工程有限公司,新北市中和區中山路2段332巷59號4樓,賴鴻昇,1000000,115/08/03,,,F106010 五金批發業；F106040 水器材料批發業；F111090 建材批發業；F117010 消防安全設備批發業；F401010 國際貿易業；E599010 配管工程業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E801010 室內裝潢業；EZ99990 其他工程業,新北市,設立,11508
62075510,起源生醫股份有限公司,新北市五股區芳洲五路92號11樓,黃聰憲,40000000,115/08/03,,,C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104010 糖果製造業；C104020 烘焙炊蒸食品製造業；C199990 未分類其他食品製造業；C802090 清潔用品製造業；C802100 化粧品製造業；CZ99990 未分類其他工業製品製造業；F203010 食品什貨、飲料零售業；F208040 化粧品零售業；F299990 其他零售業,新北市,設立,11508
62075526,紅柚與彤室內裝修有限公司,新北市板橋區新海路385巷10弄1號2樓,王京宏,1000000,115/08/03,,,E601020 電器安裝業；E801010 室內裝潢業；E801060 室內裝修業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；F105050 家具、寢具、廚房器具、裝設品批發業；F111090 建材批發業；F211010 建材零售業；F401010 國際貿易業；I503010 景觀設計業,新北市,設立,11508
62075531,柏萊國際汽車有限公司,新北市蘆洲區信義路124號(1樓),徐立芃,500000,115/08/04,,,F113010 機械批發業；F113110 電池批發業；F114010 汽車批發業；F114030 汽、機車零件配備批發業；F114050 車胎批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F214010 汽車零售業；F214050 車胎零售業；F214990 其他交通運輸工具及其零件零售業,新北市,設立,11508
62075547,運順行有限公司,新北市中和區中山路2段299號8樓之3,張煥庠,518000,115/08/03,,,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106010 五金批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F109070 文教、樂器、育樂用品批發業；F113020 電器批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206010 五金零售業；F206020 日常用品零售業；F207030 清潔用品零售業,新北市,設立,11508
62075552,星河數位有限公司,新北市新店區安興路105號5樓之2,陳妃筠,1000000,115/08/04,,,F118010 資訊軟體批發業；F213010 電器零售業；F213030 電腦及事務性機器設備零售業；F218010 資訊軟體零售業；F299990 其他零售業；F399040 無店面零售業；F399990 其他綜合零售業；F401010 國際貿易業；I199990 其他顧問服務業；I301010 資訊軟體服務業,新北市,設立,11508
62075568,禾利室內裝修工程有限公司,新北市土城區莊園街240號18樓,劉威利,1000000,115/08/03,,,E801010 室內裝潢業；E801060 室內裝修業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E599010 配管工程業；E601010 電器承裝業；E603040 消防安全設備安裝工程業,新北市,設立,11508
62075574,招財貓投資股份有限公司,新北市三重區興德路86號16樓,蕭士仁,100000,115/08/03,,,I102010 一般投資顧問業；H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075589,四方資本有限公司,新北市汐止區茄苳路208號7樓,鄭竣元,2500000,115/08/04,,,CC01040 照明設備製造業；CC01080 電子零組件製造業；E601020 電器安裝業；E603090 照明設備安裝工程業；E801010 室內裝潢業；E801030 室內輕鋼架工程業；F106010 五金批發業；F106020 日常用品批發業；F106040 水器材料批發業；F109070 文教、樂器、育樂用品批發業,新北市,設立,11508
62075595,鑄域科技有限公司,新北市板橋區中山路1段1號23樓,卡托CATO TRENDON SEVIA,150000,115/08/03,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I103060 管理顧問業；I401010 一般廣告服務業；JA02010 電器及電子產品修理業；F401010 國際貿易業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075602,狗言有限公司,新北市板橋區重慶路60之1號3樓,胡坤程,1500000,115/08/04,,,I301010 資訊軟體服務業；F218010 資訊軟體零售業；I301030 電子資訊供應服務業；F399040 無店面零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075618,勝騰貿易有限公司,新北市林口區文化二路1段230巷15號3樓,呂政達,1000000,115/08/04,,,F401010 國際貿易業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；IZ09010 管理系統驗證業；IZ12010 人力派遣業；IZ13010 網路認證服務業,新北市,設立,11508
62075639,台灣諾萊居國際建材有限公司,新北市永和區環河西路1段87之1號,周世綸,3000000,115/08/04,,,F401010 國際貿易業；F111090 建材批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F211010 建材零售業；F205040 家具、寢具、廚房器具、裝設品零售業；I503010 景觀設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11508
62075645,柳棩營造有限公司,新北市新莊區思源路400號3樓,柯定宇,3600000,115/08/04,,,B601010 土石採取業；C501990 其他木製品製造業；C804990 其他橡膠製品製造業；C805990 其他塑膠製品製造業；D401010 熱能供應業；E101011 綜合營造業；E401010 疏濬業；E601010 電器承裝業；E601020 電器安裝業；E603050 自動控制設備工程業,新北市,設立,11508
