統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00095473,冠印人力仲介有限公司,宜蘭縣宜蘭市崇聖街64號,林語帆,29000000,,115/08/20,增資,I103060 管理顧問業；I199990 其他顧問服務業；I701011 就業服務業；IZ12010 人力派遣業；JZ99050 仲介服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
12644338,上瑒企業有限公司,宜蘭縣宜蘭市凱旋里縣政十二街51巷12號1樓,詹少慈,1000000,,115/08/20,改推董事/董事長,F102130 調味品批發業；F104010 布疋批發業；F104020 成衣批發業；F104040 皮包、手提袋、皮箱批發業；F104050 服飾品批發業；F104080 紡織線類批發業；F105020 室內裝飾品紡織品批發業；F106020 日常用品批發業；F107150 合成橡膠批發業；F107190 塑膠膜 . 袋批發業,宜蘭縣,變更,11508
12672208,亞立田股份有限公司,宜蘭縣員山鄉蓁巷村員山路二段327號1樓,陳奇祥,45880000,,115/08/10,申登機關變更（遷入，含卷）,E603010 電纜安裝工程業；E599010 配管工程業；E701010 電信工程業；F401010 國際貿易業；IZ13010 網路認證服務業；I301010 資訊軟體服務業；I103060 管理顧問業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I501010 產品設計業,宜蘭縣,變更,11508
12795118,上格開發事業股份有限公司,宜蘭縣蘇澳鎮江夏路65號,吳業德,22400000,,115/08/18,一般補正案,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H703010 廠房出租業；H703020 倉庫出租業；H703030 辦公大樓出租業,宜蘭縣,變更,11508
12809176,銓奕鋼業股份有限公司,宜蘭縣蘇澳鎮中興一巷6號4樓之2,翁坤化,47000000,,115/08/06,公司所在地,CA02010 金屬建築結構及組件製造業；CA02020 鋁銅製品製造業；CB01010 機械設備製造業；F111070 金屬建材批發業；F111080 門窗建材批發業；F113010 機械批發業；F113020 電器批發業；F401010 國際貿易業；H703100 不動產租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
16035027,北觀休閒農場股份有限公司,宜蘭縣頭城鎮更新路203-1號,黃吉良,111200000,,115/08/14,一般補正案,A102040 休閒農業；A101020 農作物栽培業；A102050 農業服務業；A202030 森林遊樂區經營業；A301030 水產養殖業；A301040 娛樂漁業,宜蘭縣,變更,11508
16252017,美珍國際有限公司,宜蘭縣羅東鎮賢文里公正路375號二樓之2,廖光俊,500000,,115/08/13,公司所營事業變更修正章程,F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F102030 菸酒批發業；F203020 菸酒零售業；H703100 不動產租賃業,宜蘭縣,變更,11508
16256174,力富得股份有限公司,宜蘭縣五結鄉利工一路二段32號,陳傳盛,48000000,,115/08/05,董事(常務董事.董事長)/監察人解任,CB01010 機械設備製造業；CB01990 其他機械製造業；F113010 機械批發業；F213080 機械器具零售業；CD01030 汽車及其零件製造業；JA01010 汽車修理業；JA01990 其他汽車服務業；F114010 汽車批發業；F214010 汽車零售業；IG02010 研究發展服務業,宜蘭縣,變更,11508
16641121,鈺磐企業股份有限公司,宜蘭縣冬山鄉南興村香南路322號1樓,陳昭森,5000000,,115/08/20,變更組織,B601010 土石採取業；B202010 非金屬礦業；F401010 國際貿易業；F111090 建材批發業；F211010 建材零售業；F115020 礦石批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
20843253,銘宏工業有限公司,宜蘭縣蘇澳鎮德興二路1號,游志宏,65000000,,115/08/03,改推董事/董事長,,宜蘭縣,變更,11508
22580729,元盛豐氣壓油壓有限公司,宜蘭縣蘇澳鎮頂強路29號,林美春,20000000,,115/08/05,股東出資轉讓修正章程,,宜蘭縣,變更,11508
22676359,大中醫療器材股份有限公司,宜蘭縣冬山鄉冬山路一段600號、602號,周盛隆,126750000,,115/08/20,增資(資本總額),C805030 塑膠日用品製造業；C805990 其他塑膠製品製造業；F206030 模具零售業；F106030 模具批發業；CF01011 醫療器材製造業；F208031 醫療器材零售業；F108031 醫療器材批發業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
23159760,名牌食品股份有限公司,宜蘭縣頭城鎮吉祥路236巷1號,陳進原,460000000,,115/08/21,補繳規費,C102010 乳品製造業；C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104020 烘焙炊蒸食品製造業；C105010 食用油脂製造業；C109010 調味品製造業；C199010 麵條、粉條類食品製造業；C199020 食用冰製造業；C199040 豆類加工食品製造業；C199990 未分類其他食品製造業；C805030 塑膠日用品製造業,宜蘭縣,變更,11508
23407451,昌亞精機廠有限公司,宜蘭縣冬山鄉德興五路28號,賈穎慧,8000000,,115/08/20,一般補正案,,宜蘭縣,變更,11508
23864098,三升農機科技股份有限公司,宜蘭縣三星鄉月眉村星中路225號,張婷婷,50000000,,115/08/28,董事(常務董事.董事長)/監察人解任,CB01010 機械設備製造業；CB01030 污染防治設備製造業；CD01030 汽車及其零件製造業；CE01010 一般儀器製造業；CE01021 度量衡器製造業；CP01010 手工具製造業；F106010 五金批發業；F113010 機械批發業；F113030 精密儀器批發業；F113100 污染防治設備批發業,宜蘭縣,變更,11508
24227718,洗樂適股份有限公司,宜蘭縣頭城鎮武營里開蘭路289巷15號1樓,陳科家,15000000,,115/08/17,補繳規費,F111090 建材批發業；F106010 五金批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F211010 建材零售業；F401010 國際貿易業；E801070 廚具、衛浴設備安裝工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
24642813,阜鴻鮮物國際有限公司,宜蘭縣壯圍鄉壯濱路6段326巷9號,徐小敏,500000,,115/08/24,一般補正案,F101050 水產品批發業；F102170 食品什貨批發業；F201030 水產品零售業；F203010 食品什貨、飲料零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11508
25160329,湧駒營造有限公司,宜蘭縣蘇澳鎮新榮路47巷7號1樓,林訓智,125000000,,115/08/05,增資,E103071 地下管線工程專業營造業；E503011 下水道用戶排水設備承裝商；E599010 配管工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F111090 建材批發業；J101080 資源回收業；J101090 廢棄物清理業；J101040 廢棄物處理業；J101030 廢棄物清除業；F199010 回收物料批發業,宜蘭縣,變更,11508
