統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62057029,德商依萊斯科技投資有限公司,臺北市大安區信義路4段279號8樓,秦瑪帝,500000,115/08/21,,,E604010 機械安裝業；F113010 機械批發業；F113050 電腦及事務性機器設備批發業；F113990 其他機械器具批發業；F213030 電腦及事務性機器設備零售業；F213080 機械器具零售業；F213990 其他機械器具零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62067841,馬來西亞商威樂有限公司,臺北市大安區復興南路1段368號11樓,蔡一致,1000000,115/08/05,,,I103060 管理顧問業；I199990 其他顧問服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；J202010 產業育成業；JB01010 會議及展覽服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62067862,澳洲商凱派國際有限公司,臺北市信義區基隆路2段23號8樓之１,"WANG,JINGYI",1000000,115/08/03,,,I103060 管理顧問業；J202010 產業育成業；JA05010 留、遊學服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62067981,英屬安吉拉商宏遠生醫科技有限公司,臺北市信義區松勤街86號2樓之3,林嘉浩,9000000,115/08/03,,,F108031 醫療器材批發業；F208031 醫療器材零售業；H201010 一般投資業；I102010 一般投資顧問業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62078024,美商力爭計算科學股份有限公司,臺北市信義區基隆路1段155號12樓之6,狄平德庫拉納,9721260,115/08/06,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62078050,香港商亞洲三六零有限公司,臺北市信義區信義路4段415號7樓之3,黃慧詩,0,115/08/17,,,,臺北市,設立,11508
62078066,挪威商斯勘工程有限公司,臺北市松山區民權東路三段178號8樓,Lars Eyvind Schjerden,1000000,115/08/07,,,F401010 國際貿易業；IG03010 能源技術服務業；I199990 其他顧問服務業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62078087,英屬維京群島商日王台灣控股股份有限公司,臺北市大安區敦化南路1段223號2樓,李玉生,10000000,115/08/11,,,H201010 一般投資業；H202010 創業投資業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11508
62078143,美商奇異維諾瓦日立核能有限公司,臺北市信義區松高路77號18樓之1,Charles Craig Ranson,10000000,115/08/11,,,CB01010 機械設備製造業；CC01010 發電、輸電、配電機械製造業；EZ13010 核子工程業；I103060 管理顧問業；F113010 機械批發業；F113020 電器批發業；F113990 其他機械器具批發業；F213010 電器零售業；F213080 機械器具零售業；F213990 其他機械器具零售業,臺北市,設立,11508
62078158,美商袋碼科技股份有限公司,臺北市大安區羅斯福路2段101巷14號2樓,鄭金枝,10000000,115/08/12,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；J304010 圖書出版業；J399010 軟體出版業；J305010 有聲出版業；J399990 其他出版業；F218010 資訊軟體零售業；F209060 文教、樂器、育樂用品零售業；F601010 智慧財產權業,臺北市,設立,11508
