統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62055401,宏潤健康事業股份有限公司,基隆市信義區深溪路55巷34號7樓,莊淑鈞,20000000,115/05/14,,,F601010 智慧財產權業；H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；JE01010 租賃業,基隆市,設立,11505
62055508,峰翊工程有限公司,基隆市安樂區樂利二街62巷283號3樓,徐阮郁,1000000,115/05/14,,,E601010 電器承裝業；EZ99990 其他工程業；E599010 配管工程業；E603040 消防安全設備安裝工程業；CC01030 電器及視聽電子產品製造業；CC01010 發電、輸電、配電機械製造業；CC01990 其他電機及電子機械器材製造業；CA02990 其他金屬製品製造業；CB01010 機械設備製造業；CB01990 其他機械製造業,基隆市,設立,11505
62055726,雨點時分娛樂股份有限公司,基隆市仁愛區愛二路72號,江志鈞,6000000,115/05/15,,,CC01120 資料儲存媒體製造及複製業；E601010 電器承裝業；E601020 電器安裝業；E603090 照明設備安裝工程業；EZ99990 其他工程業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F401010 國際貿易業；F501990 其他餐飲業；F601010 智慧財產權業,基隆市,設立,11505
62055747,元昶室內裝修設計工程有限公司,基隆市中正區新豐里新豐街452號六樓,潘婷,1000000,115/05/15,,,CA02010 金屬結構及建築組件製造業；CC01040 照明設備製造業；CN01010 家具及裝設品製造業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業,基隆市,設立,11505
62059363,三一商事有限公司,基隆市仁愛區忠三路99號7樓之2,陳鉦翰,2000000,115/05/25,,,F102030 菸酒批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F203020 菸酒零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業,基隆市,設立,11505
62087972,倍迦國際有限公司,基隆市中正區港通里義一路105號1樓,賴政謙,500000,115/05/21,,,F213030 電腦及事務性機器設備零售業；F113050 電腦及事務性機器設備批發業；F208040 化粧品零售業；F108040 化粧品批發業；F213060 電信器材零售業；F113070 電信器材批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F218010 資訊軟體零售業；F118010 資訊軟體批發業,基隆市,設立,11505
62088058,品序興業有限公司,基隆市中正區中船里中正路130號1樓,陳宏齊,300000,115/05/21,,,F101130 蔬果批發業；F102030 菸酒批發業；F102040 飲料批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106060 寵物食品及其用品批發業,基隆市,設立,11505
62088156,好苔文化創意有限公司,基隆市仁愛區仁二路195號,周正道,60000,115/05/21,,,F109070 文教、樂器、育樂用品批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F209060 文教、樂器、育樂用品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F399040 無店面零售業；F401010 國際貿易業；J602010 演藝活動業；J601010 藝文服務業,基隆市,設立,11505
62088178,碇豐健康有限公司,基隆市暖暖區源遠路323號,萬學平,10000000,115/05/21,,,F102170 食品什貨批發業；F106020 日常用品批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F399040 無店面零售業；F401010 國際貿易業；H201010 一般投資業；H703100 不動產租賃業；H703110 老人住宅業；I102010 一般投資顧問業,基隆市,設立,11505
62088260,元紀國際金屬有限公司,基隆市安樂區武聖街132號1樓,劉炳焜,1000000,115/05/21,,,CA01050 鋼材二次加工業；E603100 電焊工程業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；E701040 簡易電信設備安裝業,基隆市,設立,11505
62206301,天仁德芬股份有限公司,基隆市仁愛區仁三路23號,留維德,3500000,115/04/29,,,F501030 飲料店業；F102040 飲料批發業；F102050 茶葉批發業；F203010 食品什貨、飲料零售業；F399990 其他綜合零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11505
62206914,智勝生技有限公司,基隆市中正區新豐街353號1樓,陳宏澤,2500000,115/05/04,,,C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104020 烘焙炊蒸食品製造業；C199030 即食餐食製造業；C199040 豆類加工食品製造業；C199990 未分類其他食品製造業；C306010 成衣業；C307010 服飾品製造業；CH01010 體育用品製造業；CJ01010 製帽業；CK01010 製鞋業,基隆市,設立,11505
62209927,守榮有限公司,基隆市七堵區大德路168號1樓,郭博鑫,12000000,115/05/08,,,H201010 一般投資業；E801010 室內裝潢業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11505
62209980,柏風企業有限公司,基隆市信義區孝深里深澳坑路166-26號8樓,陳誌傑,200000,115/05/08,,,F113050 電腦及事務性機器設備批發業；F118010 資訊軟體批發業；F213030 電腦及事務性機器設備零售業；F218010 資訊軟體零售業；F401010 國際貿易業；F601010 智慧財產權業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業,基隆市,設立,11505
62210109,雙盈商務股份有限公司,基隆市仁愛區愛二路61號3樓,巫宗麟,5000000,115/05/11,,,H701010 住宅及大樓開發租售業；H703100 不動產租賃業；JE01010 租賃業；H201010 一般投資業；I401010 一般廣告服務業；I103060 管理顧問業；I301020 資料處理服務業；JB01010 會議及展覽服務業；JZ99050 仲介服務業；IZ99990 其他工商服務業,基隆市,設立,11505
62210184,磐昇工程有限公司,基隆市七堵區泰安里23鄰明德二路15之35號7樓,江宗益,1000000,115/05/11,,,F106010 五金批發業；F401010 國際貿易業；E801010 室內裝潢業；F111090 建材批發業；J101040 廢棄物處理業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11505
62210213,富鼎紘有限公司,基隆市中山區民治里中山一路225號,張宇彤,8000000,115/05/11,,,F201010 農產品零售業；F201020 畜產品零售業；F201030 水產品零售業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F203030 酒精零售業；F102020 食用油脂批發業；F102030 菸酒批發業；F102040 飲料批發業；F101990 其他農、畜、水產品批發業,基隆市,設立,11505
62210662,朱柳活動行銷顧問有限公司,基隆市仁愛區孝二路39號5樓之17,李鳳芝,1000000,115/05/12,,,F399040 無店面零售業；F401010 國際貿易業；F199990 其他批發業；F299990 其他零售業；JZ99050 仲介服務業；JB01010 會議及展覽服務業；IZ03010 剪報業；I401010 一般廣告服務業；I401020 廣告傳單分送業；J601010 藝文服務業,基隆市,設立,11505
