統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00000602,曾好文化股份有限公司,新北市林口區麗園二街1巷5號1樓之4,曾詠茹,6000000,,115/05/26,申登機關變更（遷入，含卷）,F106060 寵物食品及其用品批發業；F206050 寵物食品及其用品零售業；F399040 無店面零售業；I401010 一般廣告服務業；F401010 國際貿易業；J304010 圖書出版業；J399990 其他出版業；I501010 產品設計業；I599990 其他設計業；IZ10010 排版業,新北市,變更,11505
00009907,懂愛活動策劃有限公司,新北市中和區捷運路8之21號12樓,林濟恩,100000,,115/05/11,特殊補正,I103060 管理顧問業；I401010 一般廣告服務業；I501010 產品設計業；I199990 其他顧問服務業；IZ12010 人力派遣業；J303010 雜誌（期刊）出版業；J601010 藝文服務業；J602010 演藝活動業；JB01010 會議及展覽服務業；JE01010 租賃業,新北市,變更,11505
00010622,家興消防有限公司,新北市樹林區樹中街28號（2樓）,劉家申,1000000,,115/05/15,公司所營事業變更修正章程,E599010 配管工程業；E601010 電器承裝業；E603040 消防安全設備安裝工程業；EZ09010 靜電防護及消除工程業；F117010 消防安全設備批發業；F106040 水器材料批發業；F206040 水器材料零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F106010 五金批發業,新北市,變更,11505
00018053,沅森食品國際有限公司,新北市新莊區新樹路755號5樓,黃皇荏,100000,,115/05/28,公司所在地,A302020 漁業服務業；C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104010 糖果製造業；C104020 烘焙炊蒸食品製造業；C106010 製粉業；C108010 糖類製造業；C109010 調味品製造業；C110010 飲料製造業；C111010 製茶業；C199040 豆類加工食品製造業,新北市,變更,11505
00036030,頭家房屋股份有限公司,新北市淡水區原德路1號地下層,王偉傑,2000000,,115/05/04,公司所在地,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H704031 不動產仲介經紀業；H704041 不動產代銷經紀業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11505
00039022,藝聲聲學國際有限公司,新北市淡水區民權路111號3樓,李國輝,6000000,,115/05/28,申登機關變更（遷入，含卷）,F111090 建材批發業；F401010 國際貿易業,新北市,變更,11505
00046157,景富國際汽車有限公司,新北市新莊區西盛街189號3樓之7,陳雨勤,1000000,,115/05/20,公司所在地,F114010 汽車批發業；F114020 機車批發業；F114030 汽、機車零件配備批發業；F114040 自行車及其零件批發業；F114050 車胎批發業；F113110 電池批發業；F114990 其他交通運輸工具及其零件批發業；F199990 其他批發業；F214010 汽車零售業；F214020 機車零售業,新北市,變更,11505
00047297,咖哩車庫股份有限公司,新北市三重區新北大道1段206巷30號2樓,施律行,3000000,,115/05/05,董事(常務董事.董事長)/監察人解任,C306010 成衣業；F113010 機械批發業；F113020 電器批發業；F114010 汽車批發業；F114020 機車批發業；F114030 汽、機車零件配備批發業；F203020 菸酒零售業；F213010 電器零售業；F213030 電腦及事務性機器設備零售業；F214010 汽車零售業,新北市,變更,11505
00051117,佳琰室內裝修設計有限公司,新北市新莊區化成路178巷13號(1樓),許佳萍,6000000,,115/05/22,申登機關變更（遷入，含卷）,E801030 室內輕鋼架工程業；E801010 室內裝潢業；E801060 室內裝修業；EZ99990 其他工程業；F111090 建材批發業；F211010 建材零售業；F401010 國際貿易業；I503010 景觀、室內設計業；CA02010 金屬結構及建築組件製造業；CA02990 其他金屬製品製造業,新北市,變更,11505
00054037,華矽系統科技有限公司,新北市三重區光復路2段69號16樓,鄒元晟,10000000,,115/05/12,特殊補正,F113050 電腦及事務性機器設備批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F213030 電腦及事務性機器設備零售業；F219010 電子材料零售業；F113070 電信器材批發業；F213060 電信器材零售業；F117010 消防安全設備批發業；F113020 電器批發業；F213010 電器零售業,新北市,變更,11505
00057864,台灣興愛股份有限公司,新北市新莊區頭成街161號(1樓),三合投資控股股份有限公司,3000000,,115/05/27,特殊補正,F106040 水器材料批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206040 水器材料零售業；F401010 國際貿易業；I501010 產品設計業；CB01010 機械設備製造業；CR01010 瓦斯器材及其零件製造業；CB01990 其他機械製造業；F106010 五金批發業,新北市,變更,11505
