統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00682384,合勤電氣工程股份有限公司,基隆市七堵區工建西路22-10號,葉文鐘,2500000,65/04/24,115/05/13,公司所在地,,基隆市,變更,11505
00841284,新象國際物流股份有限公司,基隆市仁愛區文昌里忠三路68號7樓,張達偉,15000000,71/05/20,115/05/19,一般補正案,G701011 報關業；Z99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11505
02003502,台灣荒川化學工業股份有限公司,基隆市七堵區六堵工業區工建南路4號,王凡,149226000,56/05/29,115/05/13,一般補正案,,基隆市,變更,11505
12925750,洪威事業有限公司,基隆市中山區中山一路121號11樓,林國長,30000000,90/11/12,115/05/25,申登機關變更（遷入，含卷）,A301040 娛樂漁業；A302020 漁業服務業；E603010 電纜安裝工程業；E604010 機械安裝業；E901010 油漆工程業；F102030 菸酒批發業；F114010 汽車批發業；F118010 資訊軟體批發業；F201030 水產品零售業；F401010 國際貿易業,基隆市,變更,11505
13043333,匯洋貿易股份有限公司,基隆市七堵區堵南里大德路131號3樓,蕭菀如,20000000,91/03/14,115/05/26,一般補正案,F401010 國際貿易業；IZ06010 理貨包裝業；F102030 菸酒批發業；F203020 菸酒零售業；I301010 資訊軟體服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11505
16136405,東磊金屬有限公司,基隆市七堵區八德里大華一路37號,黃明農,10000000,86/07/22,115/05/14,公司遷址修正章程,,基隆市,變更,11505
16714518,智安消防工程有限公司,基隆市中山區中和路168巷7弄39號1樓,張文平,10080000,87/12/16,115/05/27,一般補正案,IF01010 消防安全設備檢修業。；F117010 消防安全設備批發業。；E603040 消防安全設備安裝工程業。；F113010 機械批發業；F113020 電器批發業；F113110 電池批發業；F213010 電器零售業；F213080 機械器具零售業；F213110 電池零售業；IF02010 用電設備檢測維護業,基隆市,變更,11505
22298960,復成船舶機械工程有限公司,基隆市中正區中船路5巷18號,李幸純,15000000,75/11/14,115/05/07,一般補正案,E603100 電焊工程業；E603110 冷作工程業；E604010 機械安裝業；F113010 機械批發業；F401010 國際貿易業；CD01010 船舶及其零件製造業；CB01010 機械設備製造業；E599010 配管工程業；E601010 電器承裝業；E901010 油漆工程業,基隆市,變更,11505
23359872,正凱股份有限公司,基隆市仁愛區愛三路57號,魏禎毅,35000000,78/04/17,115/05/05,改選董事/監察人(一人法人股東指派董事/監察人),,基隆市,變更,11505
23852488,泰霖測量工程有限公司,基隆市暖暖區東碇路508號,周進昌,1000000,79/09/17,115/05/22,改推董事/董事長,EZ08011 測繪業；EZ07010 鑽孔工程業；I301010 資訊軟體服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11505
