統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62057007,英屬維京群島商恆動有限公司,臺北市中山區植福路195之1號6樓,林志憶,1000000,115/06/30,,,I102010 一般投資顧問業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62057013,日商現代專案股份有限公司,臺北市中山區南京東路2段101號10樓,郡雄稀,0,115/06/30,,,,臺北市,設立,11507
62057040,新加坡商飛勵特船舶管理有限公司,臺北市中山區南京東路3段168號15樓,ANIL DATTAKUMAR DEORUKHKAR,0,115/07/03,,,,臺北市,設立,11507
62057055,台塑商貿股份有限公司,臺北市內湖區石潭里南京東路6段388號4樓,王瑞瑜,1000000000,115/07/08,,,F107060 毒性及關注化學物質批發業；F107200 化學原料批發業；F107990 其他化學製品批發業；F112010 汽油、柴油批發業；F112040 石油製品批發業；F401010 國際貿易業；F401100 石油輸出業；F401190 天然氣輸入業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067151,美商安可創力股份有限公司,臺北市大安區敦化南路一段192號13樓之5,Bryan Wisk,0,115/07/07,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I501010 產品設計業；IG02010 研究發展服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067167,英屬維京群島商加栢國際有限公司,臺北市大安區忠孝東路4段142號5樓之5,林善癸,0,115/07/07,,,,臺北市,設立,11507
62067201,美商靈克斯智能股份有限公司,臺北市內湖區瑞光路581之1號,鄭寶瑞,30000000,115/07/09,,,CC01110 電腦及其週邊設備製造業；CC01080 電子零組件製造業；CC01990 其他電機及電子機械器材製造業；CE01990 其他光學及精密器械製造業；CD01030 汽車及其零件製造業；I501010 產品設計業；I301010 資訊軟體服務業；I301020 資料處理服務業；JA01010 汽車修理業；JA01990 其他汽車服務業,臺北市,設立,11507
62067309,塞席爾商盛域股份有限公司,臺北市信義區景聯里基隆路2段39巷9號,劉至浩,500000,115/07/13,,,F203010 食品什貨、飲料零售業；F299990 其他零售業；F401010 國際貿易業；H703100 不動產租賃業；I103060 管理顧問業；I301010 資訊軟體服務業；I401010 一般廣告服務業；J202010 產業育成業；J304010 圖書出版業；J802010 運動訓練業,臺北市,設立,11507
62067315,新加坡商威樂股份有限公司,臺北市中山區中山北路1段72號11樓之6,伊藤尚哉,500000,115/07/16,,,I401010 一般廣告服務業；JB01010 會議及展覽服務業；I301010 資訊軟體服務業；F118010 資訊軟體批發業；F218010 資訊軟體零售業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067413,永鎰投資股份有限公司,臺北市文山區羅斯福路6段285號11樓之2,吳仁山,2098447280,115/07/15,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067477,香港商統領順勢有限公司,臺北市大安區忠孝東路4段169號6樓之1,蔡文龍,0,115/07/24,,,,臺北市,設立,11507
62067482,美商安普斯股份有限公司,臺北市大同區歸綏街67號,張日馨,1400000,115/07/16,,,F401010 國際貿易業；F114030 汽、機車零件配備批發業；F214030 汽、機車零件配備零售業；G801010 倉儲業；IZ06010 理貨包裝業；F399040 無店面零售業；I501010 產品設計業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067531,美商皮可久科技股份有限公司,臺北市大安區忠孝東路3段136號11樓,Albert Yuen,5000000,115/07/17,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；IG02010 研究發展服務業；IZ99990 其他工商服務業；F218010 資訊軟體零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067589,新加坡商液化空氣工程諮詢有限公司,臺北市內湖區瑞光路399號7樓,"Fabien,Guillaume,Pierre,ARTIGOU",8000000,115/07/21,,,IG03010 能源技術服務業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067595,新加坡商西爾卡納有限公司,臺北市中山區長安東路2段81號3樓之1,Steven John McNaught,4233144,115/07/21,,,IZ15010 市場研究及民意調查業；I301020 資料處理服務業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067639,美商創思特有限公司,臺北市信義區西村里信義路5段7號37樓,謝承恩,500000,115/07/21,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I103060 管理顧問業；I199990 其他顧問服務業；F113050 電腦及事務性機器設備批發業；F118010 資訊軟體批發業；E605010 電腦設備安裝業；F218010 資訊軟體零售業；F219010 電子材料零售業,臺北市,設立,11507
62067650,澳商科里歐佩爾股份有限公司,臺北市松山區敦化北路170號15樓,Israel Ferreres Lopez,500000,115/07/22,,,EZ99990 其他工程業；F111090 建材批發業；F211010 建材零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067666,愛爾蘭商凌拓科技無限公司,臺北市信義區松仁路97號8樓之2,James McGowan,300000,115/07/22,,,IG02010 研究發展服務業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067672,韓商波博股份有限公司,臺北市信義區基隆路1段163號18樓之3,LEE SUMIN,700000,115/07/23,,,F119010 電子材料批發業；F213010 電器零售業；F399040 無店面零售業；F401010 國際貿易業；JA02010 電器及電子產品修理業；CC01070 無線通信機械器材製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11507
62067716,美商奧托集有限公司,臺北市大安區忠孝東路4段126之16號,盧貝克,0,115/07/24,,,,臺北市,設立,11507
62067785,日商台日燈塔股份有限公司,臺北市大同區市民大道1段209號12樓,今川雄太,500000,115/07/30,,,F118010 資訊軟體批發業；F399040 無店面零售業；F401010 國際貿易業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業,臺北市,設立,11507
62067814,日商食樂比亞股份有限公司,臺北市中正區衡陽路51號10樓之17,加藤誠,20000000,115/07/27,,,C109010 調味品製造業；C199010 麵條、粉條類食品製造業；C199030 即食餐食製造業；F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業,臺北市,設立,11507
