統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62057098,新加坡商霍夫曼施洛福有限公司,新北市林口區文化三路2段455號12樓,劉學敏,100000,115/07/03,,,CA02990 其他金屬製品製造業；F113990 其他機械器具批發業；F213990 其他機械器具零售業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；E601020 電器安裝業；E605010 電腦設備安裝業；I301010 資訊軟體服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11507
62067130,韓商馳瑞股份有限公司,新北市三重區重新路5段609巷14號4樓之８,LEE JAEHONG,0,115/07/06,,,,新北市,設立,11507
62067238,美商騰瀚股份有限公司,新北市新莊區中平路429號28樓,"Alexander Winston,Munn",29000000,115/07/08,,,F119010 電子材料批發業；F219010 電子材料零售業；F601010 智慧財產權業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11507
62067461,薩摩亞商元圖投資有限公司,新北市新店區北新路1段12號18樓,張貽榛,1000000,115/07/15,,,H201010 一般投資業；H202010 創業投資業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11507
62067693,香港商伍沐設計工程有限公司,新北市新莊區思源路171號10樓,DARREN ZHOU XUN,1000000,115/07/23,,,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業,新北市,設立,11507
62068948,金清松投資有限公司,新北市板橋區文化路2段92號3樓,張郁琳,5000000,115/07/01,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H702010 建築經理業；H703090 不動產買賣業；H701090 都市更新整建維護業；H703100 不動產租賃業,新北市,設立,11507
62068980,甦識生活家有限公司,新北市林口區南勢四街218號(1樓),高惠玲,1000000,115/07/01,,,J202010 產業育成業；J601010 藝文服務業；JB01010 會議及展覽服務業；J304010 圖書出版業；J305010 有聲出版業；I503010 景觀設計業；I199990 其他顧問服務業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11507
62068996,艾立結構有限公司,新北市三重區頂崁街210巷48弄19號5樓,孔德祥,1500000,115/07/01,,,F213030 電腦及事務性機器設備零售業；F213060 電信器材零售業；F218010 資訊軟體零售業；JE01010 租賃業；JZ99050 仲介服務業；F401010 國際貿易業；I103060 管理顧問業；I301010 資訊軟體服務業；CA01050 鋼材二次加工業；CA02010 金屬結構及建築組件製造業,新北市,設立,11507
62069003,裕睿科技股份有限公司,新北市三重區重陽路3段5巷20號(2樓),羅啟賓,100000,115/07/01,,,F106030 模具批發業；F206030 模具零售業；F107200 化學原料批發業；F207200 化學原料零售業；F119010 電子材料批發業；F219010 電子材料零售業；F113010 機械批發業；F213080 機械器具零售業；F107010 漆料、塗料批發業；F207010 漆料、塗料零售業,新北市,設立,11507
62069019,昱境工程有限公司,新北市新莊區富貴路502號7樓,張人文,200000,115/07/01,,,E801010 室內裝潢業；I503010 景觀設計業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E599010 配管工程業；E901010 油漆工程業；E601010 電器承裝業；E601020 電器安裝業,新北市,設立,11507
62069025,祝好生活店股份有限公司,新北市三峽區隆恩街178之9號,祝天放,500000,115/07/01,,,A102060 糧商業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102020 食用油脂批發業；F102040 飲料批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F201010 農產品零售業；F201990 其他農畜水產品零售業；F203010 食品什貨、飲料零售業,新北市,設立,11507
