統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62077664,銳流國際有限公司,宜蘭縣宜蘭市凱旋路129巷13號3樓之3,陳詩涵,100000,115/07/30,,,F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206020 日常用品零售業；F206050 寵物食品及其用品零售業；F208040 化粧品零售業；F209060 文教、樂器、育樂用品零售業；F399040 無店面零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62077799,筑清建設有限公司,宜蘭縣羅東鎮光榮路499號2樓,賴文專,20000000,115/07/30,,,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701090 都市更新整建維護業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；F111090 建材批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62103017,喜逢春股份有限公司,宜蘭縣員山鄉永和村永同路三段26號,李汪彥,100000000,115/06/30,,,F218010 資訊軟體零售業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F107050 肥料批發業；F109070 文教、樂器、育樂用品批發業,宜蘭縣,設立,11507
62103473,協湶有限公司,宜蘭縣五結鄉利澤村下福東路25-15號1樓,陳冠亦,200000,115/07/02,,,H201010 一般投資業；H202010 創業投資業；I102010 一般投資顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62103781,拓華國際有限公司,宜蘭縣冬山鄉中正路展南一巷31號一樓,劉季孟,600000,115/07/03,,,F401010 國際貿易業；F399040 無店面零售業；F399990 其他綜合零售業；F199990 其他批發業；F299990 其他零售業；F106020 日常用品批發業；F206020 日常用品零售業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F113020 電器批發業,宜蘭縣,設立,11507
62103902,映策智造數位科技有限公司,宜蘭縣冬山鄉香中路182巷18號1樓,黃玟潔,500000,115/07/06,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I301060 網路廣告平臺業；I401010 一般廣告服務業；I103060 管理顧問業；I199990 其他顧問服務業；I501010 產品設計業；I503010 景觀設計業；I599990 其他設計業,宜蘭縣,設立,11507
62103939,仲達食品有限公司,宜蘭縣羅東鎮信義里復興路一段45巷25號三樓,黃盟凱,1000000,115/07/06,,,F101990 其他農、畜、水產品批發業；F201990 其他農畜水產品零售業；C199990 未分類其他食品製造業；F101050 水產品批發業；F102170 食品什貨批發業；F201010 農產品零售業；F201020 畜產品零售業；F201030 水產品零售業；F203010 食品什貨、飲料零售業；F102020 食用油脂批發業,宜蘭縣,設立,11507
62104064,簍野國際教育顧問有限公司,宜蘭縣宜蘭市民權里中山路二段151號二樓之3,呂蕙雯,300000,115/07/07,,,JA05010 留、遊學服務業；JB01010 會議及展覽服務業；J202010 產業育成業；I103060 管理顧問業；I199990 其他顧問服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；IZ04010 翻譯業；IZ10010 排版業；IZ99990 其他工商服務業,宜蘭縣,設立,11507
62104120,宜駿有限公司,宜蘭縣宜蘭市公園路497巷22號,林靜宜,1000000,115/07/07,,,C104020 烘焙炊蒸食品製造業；C110010 飲料製造業；E801010 室內裝潢業；F102040 飲料批發業；F102170 食品什貨批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F109070 文教、樂器、育樂用品批發業,宜蘭縣,設立,11507
62104156,領域智慧科技有限公司,宜蘭縣宜蘭市東港路二段155巷13號1樓,李彥徵,1000000,115/07/07,,,E605010 電腦設備安裝業；F218010 資訊軟體零售業；I301010 資訊軟體服務業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E701010 電信工程業；F113020 電器批發業；F113030 精密儀器批發業；F113070 電信器材批發業；F116010 照相器材批發業,宜蘭縣,設立,11507
62135587,偉酷有限公司,宜蘭縣五結鄉中正路二段95-1號2樓,魏偉翔,100000,115/07/09,,,J503020 電視節目製作業；J305010 有聲出版業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F399040 無店面零售業；F401010 國際貿易業,宜蘭縣,設立,11507
62135806,旅光股份有限公司,宜蘭縣宜蘭市環市東路一段169號,許寬宇,10000000,115/07/10,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；IG03010 能源技術服務業；I103060 管理顧問業；F113070 電信器材批發業；F213060 電信器材零售業；F119010 電子材料批發業；F219010 電子材料零售業；F113050 電腦及事務性機器設備批發業,宜蘭縣,設立,11507
62135854,正岳旅宿有限公司,宜蘭縣羅東鎮復興路二段123巷7弄20號一樓,蔡岳霖,1000000,115/07/10,,,F203010 食品什貨、飲料零售業；F401010 國際貿易業；F501030 飲料店業；H201010 一般投資業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I503010 景觀設計業；J901020 一般旅館業；JE01010 租賃業,宜蘭縣,設立,11507
62138825,和勛工程有限公司,宜蘭縣宜蘭市進士里嵐峰路一段109號,王瀚立,3000000,115/07/13,,,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E604010 機械安裝業；E801010 室內裝潢業；E801020 門窗安裝工程業,宜蘭縣,設立,11507
62138867,新耀日管道工程有限公司,宜蘭縣冬山鄉香和村香和路3巷1弄3號1樓,吳弘偉,1000000,115/07/13,,,EZ02010 起重工程業；E599010 配管工程業；EZ99990 其他工程業；J101010 建築物清潔服務業；J101030 廢棄物清除業；JE01010 租賃業；IZ06010 理貨包裝業；C901040 預拌混凝土製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62138888,立林成蔭有限公司,宜蘭縣壯圍鄉美間村美功路二段49號一樓,陳信南,1000000,115/07/13,,,F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F401010 國際貿易業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62139036,山榮精密鋁板工業股份有限公司,宜蘭縣冬山鄉三奇村三德路409號,林一明,16000000,115/07/13,,,CA01990 其他非鐵金屬基本工業；CZ99990 未分類其他工業製品製造業；CA01100 鋁材軋延、伸線、擠型業；CA01090 鋁鑄造業；CA01080 鍊鋁業；CA02010 金屬結構及建築組件製造業；CA02990 其他金屬製品製造業；CA02090 金屬線製品製造業；CA02080 金屬鍛造業；F106010 五金批發業,宜蘭縣,設立,11507
62139042,旭翔機具有限公司,宜蘭縣冬山鄉香和村香和路224巷11弄4號1樓,林禹睿,3000000,115/07/13,,,F113990 其他機械器具批發業；F114990 其他交通運輸工具及其零件批發業；F214990 其他交通運輸工具及其零件零售業；E401010 疏濬業；E604010 機械安裝業；EZ06010 交通標示工程業；EZ99990 其他工程業；CB01990 其他機械製造業；G799990 其他運輸輔助業；J101030 廢棄物清除業,宜蘭縣,設立,11507
62139079,迦欣規劃設計顧問有限公司,宜蘭縣宜蘭市女中路二段383號4樓之1,羅楷欣,200000,115/07/13,,,E801010 室內裝潢業；I503010 景觀設計業；I103060 管理顧問業；I599990 其他設計業；I501010 產品設計業；F205040 家具、寢具、廚房器具、裝設品零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62139134,禾懿智能股份有限公司,宜蘭縣五結鄉中正路一段17號1樓,吳懿菱,6500000,115/07/13,,,F113110 電池批發業；F114010 汽車批發業；F114020 機車批發業；F114030 汽、機車零件配備批發業；F114040 自行車及其零件批發業；F114990 其他交通運輸工具及其零件批發業；F119010 電子材料批發業；F213110 電池零售業；F214010 汽車零售業；F214020 機車零售業,宜蘭縣,設立,11507
62139140,緹拉綠境有限公司,宜蘭縣礁溪鄉林美村林尾路148-3號一樓,林建誠,1000000,115/07/13,,,F209060 文教、樂器、育樂用品零售業；F109070 文教、樂器、育樂用品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F110010 鐘錶批發業；F210010 鐘錶零售業；F116010 照相器材批發業；F216010 照相器材零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；J601010 藝文服務業,宜蘭縣,設立,11507
62139227,鈞宇國際有限公司,宜蘭縣礁溪鄉大忠路209號4樓之8,黃柏鈞,11000000,115/07/14,,,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；EZ99990 其他工程業；F105050 家具、寢具、廚房器具、裝設品批發業；F111090 建材批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F211010 建材零售業,宜蘭縣,設立,11507
62175567,串視界創意美學有限公司,宜蘭縣宜蘭市舊城南路2-2號,方子維,1000000,115/07/22,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；A101020 農作物栽培業；A102020 農產品整理業；A101050 花卉栽培業；A102050 作物栽培服務業；A102080 園藝服務業；F201010 農產品零售業；F201070 花卉零售業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業,宜蘭縣,設立,11507
62176003,山安實驗所有限公司,宜蘭縣礁溪鄉大忠村礁溪路四段107號,林志軒,1000000,115/07/24,,,F501060 餐館業；JB01010 會議及展覽服務業；J503010 廣播節目製作業；I103060 管理顧問業；I401010 一般廣告服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；J801030 競技及休閒運動場館業；JZ99990 未分類其他服務業；J799990 其他休閒服務業；J601010 藝文服務業,宜蘭縣,設立,11507
62176257,清源永續環保有限公司,宜蘭縣礁溪鄉十六結路三城巷93號一樓,吳景筑,100000,115/07/27,,,J101010 建築物清潔服務業；J101030 廢棄物清除業；J101040 廢棄物處理業；J101060 廢（污）水處理業；J101080 資源回收業；J101090 廢棄物清理業；J101990 其他環境衛生及污染防治服務業；A102080 園藝服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62176329,星安工程有限公司,宜蘭縣礁溪鄉德陽村奇立丹路187號一樓,林志隆,168168,115/07/27,,,CA02010 金屬結構及建築組件製造業；CA02990 其他金屬製品製造業；E599010 配管工程業；E601020 電器安裝業；E603010 電纜安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E701020 衛星電視ＫＵ頻道、Ｃ頻道器材安裝業；E701040 簡易電信設備安裝業,宜蘭縣,設立,11507
62176622,如途數位有限公司,宜蘭縣宜蘭市延平里黎明三路一段70巷1弄27號,謝忠凱,100000,115/07/29,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I103060 管理顧問業；I401010 一般廣告服務業；I501010 產品設計業；J601010 藝文服務業；J304010 圖書出版業；F399040 無店面零售業；I199990 其他顧問服務業；I301030 電子資訊供應服務業,宜蘭縣,設立,11507
62176735,筑江建設有限公司,宜蘭縣羅東鎮光榮路499號2樓,賴佑承,20000000,115/07/29,,,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701090 都市更新整建維護業；H702010 建築經理業；H703100 不動產租賃業；H703090 不動產買賣業；F111090 建材批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62182820,福誠起重有限公司,宜蘭縣宜蘭市負郭里民權新路312號一樓,羅健誠,100000,115/06/30,,,EZ02010 起重工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62182949,珦陞工程有限公司,宜蘭縣宜蘭市新生里14鄰宜興路三段7號5樓之10,李珦菉,500000,115/06/30,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；E801010 室內裝潢業；E801030 室內輕鋼架工程業；E901010 油漆工程業；E599010 配管工程業；E801020 門窗安裝工程業；EZ07010 鑽孔工程業；J101010 建築物清潔服務業；J101090 廢棄物清理業；J101990 其他環境衛生及污染防治服務業,宜蘭縣,設立,11507
62182976,冉冉營造股份有限公司,宜蘭縣羅東鎮東安里陽明路100號,林永智,10000000,115/06/30,,,E101011 綜合營造業；F106010 五金批發業；F111090 建材批發業；F206010 五金零售業；F211010 建材零售業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業,宜蘭縣,設立,11507
62183399,德哥投資股份有限公司,宜蘭縣礁溪鄉番割田路41-38號,張俊德,10000000,115/07/17,,,H201010 一般投資業；H202010 創業投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11507
62183617,長和顧問事業有限公司,宜蘭縣五結鄉仁七路111號A棟1樓,吳秀文,500000,115/07/17,,,F208031 醫療器材零售業；F108031 醫療器材批發業；I103060 管理顧問業；I199990 其他顧問服務業；H703100 不動產租賃業；H703110 老人住宅業；IZ12010 人力派遣業；IZ09010 管理系統驗證業；IZ15010 市場研究及民意調查業；JZ99050 仲介服務業,宜蘭縣,設立,11507
62183709,科惟研創生技有限公司,宜蘭縣宜蘭市神農里神農路二段90巷5號2樓,賀之軍,250000,115/07/20,,,IG01010 生物技術服務業；IG02010 研究發展服務業；I501010 產品設計業；I599990 其他設計業；F101990 其他農、畜、水產品批發業；F107030 清潔用品批發業；F107990 其他化學製品批發業；F108040 化粧品批發業；F208040 化粧品零售業；F106060 寵物食品及其用品批發業,宜蘭縣,設立,11507
62183975,宜霈淨水有限公司,宜蘭縣宜蘭市中興里中興路338號一樓,潘同煒,4400000,115/07/21,,,F201030 水產品零售業；F101050 水產品批發業；F113020 電器批發業；F113010 機械批發業；F399990 其他綜合零售業；F299990 其他零售業；F301010 百貨公司業；F401010 國際貿易業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業,宜蘭縣,設立,11507
