統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
28344863,鴻昇益有限公司,基隆市安樂區基金一路214之9號1樓,江建均,12000000,95/06/26,115/07/20,股東出資轉讓修正章程,E903010 防蝕、防銹工程業；EZ07010 鑽孔工程業；EZ11010 球場跑道樹脂材料鋪設工程業；EZ14010 運動場地用設備工程業；E401010 疏濬業；E599010 配管工程業；F111090 建材批發業；F113010 機械批發業；C901050 水泥及混凝土製品製造業；E801070 廚具、衛浴設備安裝工程業,基隆市,變更,11507
28408633,榮泰機電維護管理有限公司,基隆市中山區中和路168巷6弄32號1樓,巫俊欽,2000000,95/09/26,115/07/24,股東出資轉讓修正章程,E601010 電器承裝業；E603010 電纜安裝工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；EZ99990 其他工程業；F217010 消防安全設備零售業；E599010 配管工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
28653760,吉修股份有限公司,基隆市仁愛區劉銘傳路77號2樓,劉家盛,25000000,96/04/27,115/07/15,改選董事/監察人(一人法人股東指派董事/監察人),ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
28755422,鼎泰報關有限公司,基隆市仁愛區孝四路26號2樓,周淑娟,7500000,96/07/13,115/07/03,一般補正案,G402011 海運承攬運送業；G701011 報關業；IZ06010 理貨包裝業；F401010 國際貿易業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
28933720,群創報關有限公司,基隆市仁愛區龍安街381號2樓,謝伊盈,5000000,97/02/27,115/07/06,公司所營事業變更修正章程,G701011 報關業；G702010 船舶勞務承攬業；G799990 其他運輸輔助業；IZ06010 理貨包裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11507
42570811,和泰小客車租賃股份有限公司,基隆市中正區中正路446號,高櫻雪,29000000,104/06/17,115/07/21,一般補正案,G101041 小客車租賃業；F114010 汽車批發業；F114030 汽、機車零件配備批發業；F214010 汽車零售業；F214030 汽、機車零件配備零售業；F399040 無店面零售業；F401010 國際貿易業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I102010 一般投資顧問業,基隆市,變更,11507
42579550,吉順國際物流有限公司,基隆市仁愛區明德里忠三路99號8樓之3,何定洽,26000000,104/07/15,115/07/13,一般補正案,G405010 貨櫃出租業；G801010 倉儲業；F401010 國際貿易業；IZ06010 理貨包裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；G402011 海運承攬運送業；G702010 船舶勞務承攬業,基隆市,變更,11507
42752848,荷康有限公司,基隆市中正區新豐街345之4號11樓,陳文祥,2500000,104/12/02,115/07/13,一般補正案,F102020 食用油脂批發業；F102170 食品什貨批發業；F107030 清潔用品批發業；F108040 化粧品批發業；F121010 食品添加物批發業；F199990 其他批發業；F203010 食品什貨、飲料零售業；F208040 化粧品零售業；F399040 無店面零售業；F401010 國際貿易業,基隆市,變更,11507
42787121,天海通科技有限公司,基隆市安樂區安和里安一路111之3號,古介勇,5000000,105/08/03,115/07/02,一般補正案,IG03010 能源技術服務業；JZ99990 未分類其他服務業；F401010 國際貿易業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業,基隆市,變更,11507
42967875,盛泰機電有限公司,基隆市仁愛區南榮路393巷69號,羅聖涵,2000000,107/06/15,115/07/22,股東出資轉讓修正章程,E599010 配管工程業；E601010 電器承裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E605010 電腦設備安裝業；E701010 電信工程業；E801010 室內裝潢業,基隆市,變更,11507
