統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00037360,晨欣建設股份有限公司,宜蘭縣羅東鎮中正北路77號4樓,陳建宏,15000000,,115/07/03,補繳規費,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701080 都市更新重建業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；F111090 建材批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11507
00042069,晙拓空調工程股份有限公司,宜蘭縣羅東鎮復興路三段188巷43號,陳玉耘,10000000,,115/07/17,公司所營事業變更修正章程,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E604010 機械安裝業；EZ99990 其他工程業；F113020 電器批發業；F206010 五金零售業；F213010 電器零售業；F299990 其他零售業；E602011 冷凍空調工程業,宜蘭縣,變更,11507
00049149,達那餐飲顧問有限公司,宜蘭縣宜蘭市進士里嵐峰路一段109號,林楚瑜,15000000,,115/07/20,一般補正案,F501060 餐館業；F501030 飲料店業；F203010 食品什貨、飲料零售業；F501990 其他餐飲業；I101090 食品顧問業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11507
00131127,宇宣國際有限公司,宜蘭縣壯圍鄉永美路2段62巷17弄22號,林佑宣,500000,,115/07/07,公司所在地,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F106010 五金批發業；F111090 建材批發業；F206010 五金零售業；F211010 建材零售業；F401010 國際貿易業,宜蘭縣,變更,11507
00149463,嵩訊科技有限公司,宜蘭縣員山鄉金泰村金泰路354-6號1樓,楊憲民,1000000,,115/07/22,公司所營事業變更修正章程,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；E605010 電腦設備安裝業；E601020 電器安裝業；E604010 機械安裝業；F213010 電器零售業；F213030 電腦及事務性機器設備零售業；F218010 資訊軟體零售業；E701010 電信工程業,宜蘭縣,變更,11507
00187070,子發科技工程有限公司,宜蘭縣礁溪鄉玉石村公園路32號2樓之2,王聰堯,1500000,,115/07/22,申登機關變更（遷入，含卷）,E102011 土木包工業；F106010 五金批發業；F111090 建材批發業；F206010 五金零售業；F211010 建材零售業；I503010 景觀、室內設計業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701060 新市鎮、新社區開發業；E801010 室內裝潢業,宜蘭縣,變更,11507
00191932,信捷國際環保有限公司,宜蘭縣羅東鎮漢民里忠孝路6號3樓,黃俊馨,10000000,,115/07/07,一般補正案,E102011 土木包工業；A102080 園藝服務業；B601010 土石採取業；C901040 預拌混凝土製造業；C901050 水泥及混凝土製品製造業；E603080 交通號誌安裝工程業；E603090 照明設備安裝工程業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業,宜蘭縣,變更,11507
12822749,綠舞觀光飯店股份有限公司,宜蘭縣五結鄉錦眾村五濱路2段459號,藍昕瑩,805224790,,115/07/15,增減資,A301030 水產養殖業；F401010 國際貿易業；J701020 遊樂園業；J701040 休閒活動場館業；J801030 競技及休閒運動場館業；IZ99990 其他工商服務業；JB01010 會議及展覽服務業；F501060 餐館業；J901011 觀光旅館業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,變更,11507
12914923,勇欣鋼索有限公司,宜蘭縣五結鄉大吉村三吉一路123巷15弄17號,許博翔,18000000,,115/07/06,增資,F106010 五金批發業；F206010 五金零售業；F111090 建材批發業；F211010 建材零售業；F213080 機械器具零售業；F214060 船舶及其零件零售業；F206030 模具零售業；F213010 電器零售業；CA01050 鋼材二次加工業；CA01060 鋼線鋼纜製造業,宜蘭縣,變更,11507
16062585,金宜蘭有限公司,宜蘭縣三星鄉楓林九路118號一樓,徐正敏,500000,,115/07/20,公司所在地,H704031 不動產仲介經紀業；H704041 不動產代銷經紀業,宜蘭縣,變更,11507
