統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00006248,千虹國際有限公司,桃園市大園區南港里園六街120巷3號,蔡淑卿,2000000,,115/07/16,股東出資轉讓修正章程,F102020 食用油脂批發業；F102030 菸酒批發業；F102040 飲料批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106030 模具批發業,桃園市,變更,11507
00012213,源亨創意有限公司,桃園市中壢區忠孝路220號(1樓),王浩維,50000,,115/07/08,申登機關變更（遷入，含卷）,F101050 水產品批發業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F108040 化粧品批發業；F113020 電器批發業,桃園市,變更,11507
00021368,米蔓國際有限公司,桃園市桃園區介壽路495巷77號6樓,蔡明桂,5000000,,115/07/13,一般補正案,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F115010 首飾及貴金屬批發業；F199990 其他批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206020 日常用品零售業,桃園市,變更,11507
00021472,鉑銳鑫有限公司,桃園市蘆竹區南崁里經國路900號5樓,吳秀芬,1000000,,115/07/02,公司所在地,F106010 五金批發業；F106020 日常用品批發業；F102040 飲料批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F206010 五金零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11507
00029538,眾享樂股份有限公司,桃園市蘆竹區南順一街17號（1樓）,劉道宗,1000000,,115/07/24,申登機關變更（遷入，含卷）,I401010 一般廣告服務業；IZ10010 排版業；J303010 雜誌（期刊）出版業；J304010 圖書出版業；J305010 有聲出版業；J399010 軟體出版業；J404010 動畫影片製作業；J503010 廣播節目製作業；J601010 藝文服務業；CH01030 文具製造業,桃園市,變更,11507
00029615,明準儀器有限公司,桃園市八德區豐田二路38號15樓之2,黃詠宸,300000,,115/07/02,公司所在地,E604010 機械安裝業；F199990 其他批發業；F401010 國際貿易業；F106050 陶瓷玻璃器皿批發業；F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業；F113060 度量衡器批發業；F113100 污染防治設備批發業；F117010 消防安全設備批發業,桃園市,變更,11507
00040479,萬里膳心有限公司,桃園市平鎮區福林里福壽路2巷9號(1樓),李宇峻,1000000,,115/07/20,公司所在地,F501990 其他餐飲業；F501060 餐館業；C199030 即食餐食製造業；C104020 烘焙炊蒸食品製造業；IZ16010 餐具清洗業；F101990 其他農、畜、水產品批發業；F102170 食品什貨批發業；F121010 食品添加物批發業；I101090 食品顧問業；F101040 家畜家禽批發業,桃園市,變更,11507
00044881,巴躍管理顧問有限公司,桃園市中壢區環中東路268號及268號2樓,劉芸秀,15000000,,115/07/13,股東出資轉讓修正章程,H703100 不動產租賃業；I103060 管理顧問業；F208040 化粧品零售業；F108031 醫療器材批發業；F208031 醫療器材零售業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11507
00046277,達爾文資本有限公司,桃園市桃園區中正路1092號25樓,胡冠宇,1000000,,115/07/21,董事/股東更名,H201010 一般投資業；H202010 創業投資業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11507
00049725,紘宇國際管理顧問有限公司,桃園市楊梅區員本里民生街375巷96弄25號（1樓）,鍾采靜,100000,,115/07/30,股東出資轉讓修正章程,F399040 無店面零售業；F401010 國際貿易業；I103060 管理顧問業；I102010 一般投資顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11507
