統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
60310692,和兔經管顧問有限公司,基隆市中山區復興路209號14樓之6,張家和,200000,115/03/04,,,I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I101080 工、礦顧問業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
60310736,海醣生物科技股份有限公司,基隆市中正區海濱里北寧路2號(海事大樓丙棟313室),李鎮宇,625000,115/03/04,,,F107200 化學原料批發業；F207200 化學原料零售業；F107990 其他化學製品批發業；F113030 精密儀器批發業；F213040 精密儀器零售業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；IC01010 藥品檢驗業；IG01010 生物技術服務業；I199990 其他顧問服務業,基隆市,設立,11503
60311257,豪霆投資有限公司,基隆市仁愛區孝二路39號5樓之17,曾俊豪,200000,115/03/09,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
60311279,資糧田有限公司,基隆市信義區正信路227巷23弄46號1樓,陳立綺,1000000,115/03/09,,,F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F102040 飲料批發業；F401010 國際貿易業；F501060 餐館業；F203020 菸酒零售業；F399040 無店面零售業；C103050 罐頭、冷凍、脫水及醃漬食品製造業；C104020 烘焙炊蒸食品製造業；C109010 調味品製造業,基隆市,設立,11503
60324056,泳續有限公司,基隆市信義區孝忠里深溪路36巷50弄14號,楊凱崴,500000,115/03/10,,,F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F209060 文教、樂器、育樂用品零售業；J801030 競技及休閒運動場館業；J802010 運動訓練業；J701080 水域遊憩活動經營業；J799990 其他休閒服務業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
60324210,森活圈投資有限公司,基隆市仁愛區孝二路39號5樓之17,王聖傑,200000,115/03/11,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
60338988,雙熊有限公司,基隆市中正區新豐里新豐街462之5號8樓,褚婷,100000,115/02/26,,,F118010 資訊軟體批發業；F218010 資訊軟體零售業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；I599990 其他設計業；J404010 動畫影片製作業；F401010 國際貿易業；J404050 電影特效製作業,基隆市,設立,11503
60339184,清禾餐飲有限公司,基隆市中正區義二路89號,游宜潔,500000,115/03/02,,,F203010 食品什貨、飲料零售業；F203030 酒精零售業；F501060 餐館業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
60339261,沅富有限公司,基隆市中山區中華路131號,陳俊山,3000000,115/03/03,,,G406051 船舶理貨業；G702010 船舶勞務承攬業；IZ06010 理貨包裝業；G409030 工業專用港或工業專用碼頭船舶理貨業；IZ12010 人力派遣業；G799990 其他運輸輔助業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
62189582,朗堃國際貿易有限公司,基隆市信義區深溪路22號,朱庭慧,300000,115/03/27,,,F102170 食品什貨批發業；F113020 電器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F109070 文教、樂器、育樂用品批發業；F203010 食品什貨、飲料零售業,基隆市,設立,11503
62189865,金盛順環保科技有限公司,基隆市中山區復興路210號,林書皓,1000000,115/03/30,,,B601010 土石採取業；C501010 製材業；C501030 合板製造業；C501990 其他木製品製造業；C801060 合成橡膠製造業；C801100 合成樹脂及塑膠製造業；C801990 其他化學材料製造業；C804990 其他橡膠製品製造業；C805010 塑膠皮、布、板、管材製造業；C805020 塑膠膜、袋製造業,基隆市,設立,11503
62189984,常明教育文化有限公司,基隆市暖暖區碇和里源遠路170-6號3樓,莊于萱,200000,115/03/30,,,F209060 文教、樂器、育樂用品零售業；J799990 其他休閒服務業；J802010 運動訓練業；J601010 藝文服務業；I103060 管理顧問業；J202010 產業育成業；JZ99050 仲介服務業；JZ99990 未分類其他服務業；F203010 食品什貨、飲料零售業,基隆市,設立,11503
62190048,政洋海運股份有限公司,基隆市中正區祥豐街181號,丘和正,7500000,115/03/30,,,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業,基隆市,設立,11503
62240048,拾壹創意整合有限公司,基隆市信義區信一路133之5號5樓,楊士賢,500000,115/03/13,,,I501010 產品設計業；I502010 服飾設計業；I599990 其他設計業；IZ01010 影印業；IZ02010 打字業；IZ03010 剪報業；IZ04010 翻譯業；IZ10010 排版業；I301010 資訊軟體服務業；I301020 資料處理服務業,基隆市,設立,11503
62240151,順裕事業有限公司,基隆市信義區孝深里深澳坑路168巷50弄24號2樓,阮氏春芳,300000,115/03/13,,,J101030 廢棄物清除業；J101040 廢棄物處理業；J101080 資源回收業；E599010 配管工程業；E603010 電纜安裝工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業,基隆市,設立,11503
62240259,護智科技有限公司,基隆市仁愛區書院里獅球路42巷5號5樓,高平真,200000,115/03/13,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,基隆市,設立,11503
62240271,鈦和貴金屬有限公司,基隆市七堵區百六街80號,余芷君,1000000,115/03/13,,,F115010 首飾及貴金屬批發業；F115020 礦石批發業；F215010 首飾及貴金屬零售業；F215020 礦石零售業；F399040 無店面零售業；F401010 國際貿易業；F106010 五金批發業；F206010 五金零售業；I102010 一般投資顧問業；I401010 一般廣告服務業,基隆市,設立,11503
62240309,帛利室內裝修有限公司,基隆市七堵區大德路87之5號5樓,楊朝勝,1200000,115/03/16,,,E801010 室內裝潢業；E801020 門窗安裝工程業；E801060 室內裝修業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；E599010 配管工程業；E601020 電器安裝業,基隆市,設立,11503
62241665,新城市地產開發有限公司,基隆市信義區麥金路199號底一層之8,朱盛煌,300000,115/03/23,,,H703090 不動產買賣業；H703100 不動產租賃業；H701010 住宅及大樓開發租售業；I102010 一般投資顧問業；IZ99990 其他工商服務業；I199990 其他顧問服務業；I503010 景觀設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11503
62248941,棋心企業有限公司,基隆市信義區東安里東信路2巷1號1樓,黃薇蓁,1000000,115/03/24,,,F113020 電器批發業；F213010 電器零售業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業,基隆市,設立,11503
