統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
60302932,美商芯準股份有限公司,新竹縣橫山鄉橫山村橫山街一段50號,陳仕凡,0,115/03/23,,,,新竹縣,設立,11503
60310476,佳神國際有限公司,新竹縣湖口鄉鳳工路45號三樓,張弘毅,1000000,115/03/03,,,F119010 電子材料批發業；F219010 電子材料零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11503
60310525,新竹毛豆有限公司,新竹縣竹北市東平里嘉政二街49號一樓,許郁晨,500000,115/03/03,,,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F209060 文教、樂器、育樂用品零售業；F109070 文教、樂器、育樂用品批發業；F206020 日常用品零售業；F106020 日常用品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F203010 食品什貨、飲料零售業,新竹縣,設立,11503
60310567,桂堂科技有限公司,新竹縣關西鎮南山里5鄰31號1樓,羅仕桂,100000,115/03/04,,,D401010 熱能供應業；CB01030 污染防治設備製造業；CC01010 發電、輸電、配電機械製造業；CC01990 其他電機及電子機械器材製造業；I501010 產品設計業；I599990 其他設計業；IG02010 研究發展服務業；IG03010 能源技術服務業；F113030 精密儀器批發業；F113100 污染防治設備批發業,新竹縣,設立,11503
60310686,璟璨光電股份有限公司,新竹縣竹北市成功一街55號4樓,黃瑞君,1000000,115/03/04,,,CC01040 照明設備製造業；CC01080 電子零組件製造業；F119010 電子材料批發業；F219010 電子材料零售業；F401010 國際貿易業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11503
60310709,林裡林室內裝修設計有限公司,新竹縣竹北市中崙里縣政十四街12巷17號,呂文婷,2000000,115/03/04,,,E599010 配管工程業；E601020 電器安裝業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801060 室內裝修業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業,新竹縣,設立,11503
60310898,星鉅有限公司,新竹縣竹北市新崙里光明十四街31號十樓,李冠竑,500000,115/03/05,,,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801070 廚具、衛浴設備安裝工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11503
60310911,星峰半導體股份有限公司,新竹縣竹北市高鐵二路32號16樓之2,林彥華,20900000,115/03/05,,,F119010 電子材料批發業；F219010 電子材料零售業；F113070 電信器材批發業；F213060 電信器材零售業；F113030 精密儀器批發業；F206010 五金零售業；CB01010 機械設備製造業；CC01080 電子零組件製造業；CC01990 其他電機及電子機械器材製造業；CC01110 電腦及其週邊設備製造業,新竹縣,設立,11503
60311101,埔碩有限公司,新竹縣竹北市六家五路二段43號,葉雙榜,150000,115/03/06,,,F211010 建材零售業；F111090 建材批發業；E801010 室內裝潢業；EZ99990 其他工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11503
60311284,富懿安和股份有限公司,新竹縣竹北市東平里文興路二段132號三樓,呂安卓,300000,115/03/09,,,F108040 化粧品批發業；F115010 首飾及貴金屬批發業；F115020 礦石批發業；F107990 其他化學製品批發業；F208040 化粧品零售業；F215010 首飾及貴金屬零售業；F215020 礦石零售業；F207990 其他化學製品零售業；F206020 日常用品零售業；C307010 服飾品製造業,新竹縣,設立,11503
60311355,揚昇生技有限公司,新竹縣新豐鄉埔頂179-1號2樓,黎桓,1000000,115/03/09,,,IZ06010 理貨包裝業；IZ12010 人力派遣業；I101090 食品顧問業；F102040 飲料批發業；F102170 食品什貨批發業；I103060 管理顧問業；F401010 國際貿易業；C102010 乳品製造業；C109010 調味品製造業；C110010 飲料製造業,新竹縣,設立,11503
60311377,祐立實業有限公司,新竹縣竹北市泰和里中和街39巷24號1樓,曾家喜,5000000,115/03/09,,,J101050 環境檢測服務業；CB01030 污染防治設備製造業；J101990 其他環境衛生及污染防治服務業；E606010 用電設備檢驗維護業；E599010 配管工程業；E601010 電器承裝業；E801010 室內裝潢業；E603090 照明設備安裝工程業；E604010 機械安裝業；F213080 機械器具零售業,新竹縣,設立,11503
60323900,璽樂興業有限公司,新竹縣湖口鄉中正村達生五路97號3樓,陳允徹,1000000,115/03/10,,,H201010 一般投資業；H202010 創業投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,設立,11503
60324041,謎啟團有限公司,新竹縣北埔鄉水磜子31號1樓,莎曼珊愛黛兒,120000,115/03/10,,,F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F399990 其他綜合零售業；F401010 國際貿易業；I103060 管理顧問業；I301050 實境體感應用服務業；J601010 藝文服務業；J701040 休閒活動場館業；J799990 其他休閒服務業；J801030 競技及休閒運動場館業,新竹縣,設立,11503
60324112,新墨科技股份有限公司,新竹縣竹北市高鐵七路65號1樓,劉玉芳,3000000,115/03/10,,,CC01060 有線通信機械器材製造業；CC01080 電子零組件製造業；F113020 電器批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F218010 資訊軟體零售業；F219010 電子材料零售業；F401010 國際貿易業；I301010 資訊軟體服務業；I301020 資料處理服務業,新竹縣,設立,11503
60324128,路向科技有限公司,新竹縣竹北市泰和里新泰路80號7樓,余欣達,300000,115/03/10,,,E701040 簡易電信設備安裝業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106010 五金批發業；F106020 日常用品批發業；F107010 漆料、塗料批發業；F113020 電器批發業；F113070 電信器材批發業；F114030 汽、機車零件配備批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業,新竹縣,設立,11503
60324154,丹初國際有限公司,新竹縣竹北市台科路71號,徐依萍,500000,115/03/11,,,F399040 無店面零售業；F102170 食品什貨批發業；F102040 飲料批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106050 陶瓷玻璃器皿批發業；F107030 清潔用品批發業；F113020 電器批發業,新竹縣,設立,11503
60324181,銅曜機電有限公司,新竹縣竹北市鹿場里自強南路372號3樓,廖章圻,2000000,115/03/11,,,E601010 電器承裝業；CC01010 發電、輸電、配電機械製造業；CB01010 機械設備製造業；CB01030 污染防治設備製造業；CB01990 其他機械製造業；CC01020 電線及電纜製造業；CC01040 照明設備製造業；CC01080 電子零組件製造業；CC01090 電池製造業；CC01990 其他電機及電子機械器材製造業,新竹縣,設立,11503
