統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
60310588,晨悠有限公司,宜蘭縣羅東鎮大同路37之一號,林岢坊,550000,115/03/04,,,F102040 飲料批發業；F107030 清潔用品批發業；F112040 石油製品批發業；F212050 石油製品零售業；F113050 電腦及事務性機器設備批發業；F114040 自行車及其零件批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F102030 菸酒批發業；F203020 菸酒零售業,宜蘭縣,設立,11503
60310790,尚捷品股份有限公司,宜蘭縣三星鄉尾塹村上將路一段260號,林立騰,10000000,115/03/05,,,F113010 機械批發業；F111090 建材批發業；F112040 石油製品批發業；F107990 其他化學製品批發業；F106010 五金批發業；E604010 機械安裝業；CB01010 機械設備製造業；CB01990 其他機械製造業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
60311340,鐵牛守嶺實業有限公司,宜蘭縣南澳鄉中正路22巷7號,林子傑,500000,115/03/09,,,A101030 特用作物栽培業；A102080 園藝服務業；A401010 畜牧場經營業；A401020 家畜禽飼育業；EZ02010 起重工程業；EZ07010 鑽孔工程業；EZ99990 其他工程業；F201010 農產品零售業；F201020 畜產品零售業；IZ99990 其他工商服務業,宜蘭縣,設立,11503
60311405,海市多鮮物貿易有限公司,宜蘭縣宜蘭市進士路二段472巷1號5樓之一,林秉緯,500000,115/03/09,,,A301030 水產養殖業；F101050 水產品批發業；F101130 蔬果批發業；F201010 農產品零售業；F201030 水產品零售業；F401010 國際貿易業；C103050 罐頭、冷凍、脫水及醃漬食品製造業；G801010 倉儲業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
60311411,超逸視聽有限公司,宜蘭縣頭城鎮竹安里頭濱路二段318巷7號1樓,楊逸凡,200000,115/03/09,,,CB01020 事務機器製造業；CB01010 機械設備製造業；CC01030 電器及視聽電子產品製造業；CC01040 照明設備製造業；CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；CC01080 電子零組件製造業；CC01110 電腦及其週邊設備製造業；CC01100 電信管制射頻器材製造業；CC01990 其他電機及電子機械器材製造業,宜蘭縣,設立,11503
60324247,雲發工程有限公司,宜蘭縣頭城鎮金面里青雲路二段629巷23號一樓,黃薰毅,5800000,115/03/11,,,E801010 室內裝潢業；E801030 室內輕鋼架工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；F211010 建材零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
60324318,蓁香零壹餐飲有限公司,宜蘭縣羅東鎮賢文里興東路23-2號,林泰龍,200000,115/03/12,,,F201010 農產品零售業；F102040 飲料批發業；F102050 茶葉批發業；F203010 食品什貨、飲料零售業；F501030 飲料店業；F501990 其他餐飲業；I103060 管理顧問業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
60339017,瑩將股份有限公司,宜蘭縣宜蘭市女中路二段348號2樓,王全祿,600000,115/02/26,,,I301010 資訊軟體服務業；I301030 電子資訊供應服務業；E605010 電腦設備安裝業；F108040 化粧品批發業；F208040 化粧品零售業；F213030 電腦及事務性機器設備零售業；F113050 電腦及事務性機器設備批發業；F401010 國際貿易業；H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
60339255,達和利澤環保股份有限公司,宜蘭縣五結鄉成興村8鄰利成路一段65號,廖昭明,200000000,115/03/03,,,J101090 廢棄物清理業；J101040 廢棄物處理業；J101030 廢棄物清除業；J101060 廢（污）水處理業；D101050 汽電共生業；IG03010 能源技術服務業；J101990 其他環境衛生及污染防治服務業；J101010 建築物清潔服務業；CB01030 污染防治設備製造業；F113100 污染防治設備批發業,宜蘭縣,設立,11503
62189437,雷璞有限公司,宜蘭縣壯圍鄉中央路一段263巷50弄9號（1樓）,林揚鎰,100000,115/03/26,,,F401010 國際貿易業；F601010 智慧財產權業；I101090 食品顧問業；I102010 一般投資顧問業；I103060 管理顧問業；I105010 藝術品諮詢顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
62189513,阿唯克旅宿管理顧問有限公司,宜蘭縣三星鄉尚武村中興路一段279巷5-1號,江俊賢,500000,115/03/26,,,I103060 管理顧問業；I199990 其他顧問服務業；I401010 一般廣告服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；F206020 日常用品零售業；J901020 一般旅館業；H703100 不動產租賃業；JZ99990 未分類其他服務業；F501060 餐館業,宜蘭縣,設立,11503
62239957,九鳳有限公司,宜蘭縣羅東鎮樹林里純精路三段107號一樓,吳柏君,500000,115/03/12,,,F101050 水產品批發業；F101040 家畜家禽批發業；F102170 食品什貨批發業；F106020 日常用品批發業；F201010 農產品零售業；F201020 畜產品零售業；F201030 水產品零售業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F215010 首飾及貴金屬零售業,宜蘭縣,設立,11503
62240194,進豐工程有限公司,宜蘭縣冬山鄉順安村鹿安路261號1樓,豊瑞享,100000,115/03/13,,,A102080 園藝服務業；E599010 配管工程業；E601010 電器承裝業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；EZ99990 其他工程業；F113020 電器批發業；F106010 五金批發業；F111090 建材批發業,宜蘭縣,設立,11503
62240321,迦南鴻儀建設有限公司,宜蘭縣三星鄉雙賢村雙賢路117巷7弄1號4樓之1,蘇倩儀,5600000,115/03/16,,,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業；H701090 都市更新整建維護業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；H703110 老人住宅業,宜蘭縣,設立,11503
62240363,延長線社會設計管理顧問有限公司,宜蘭縣五結鄉利澤村19鄰利澤西路6-2號,黃兵善,100000,115/03/16,,,I103060 管理顧問業；I199990 其他顧問服務業；J304010 圖書出版業；J303010 雜誌（期刊）出版業；J305010 有聲出版業；I401010 一般廣告服務業；JB01010 會議及展覽服務業；J301010 報紙業；J202010 產業育成業；J302010 通訊稿業,宜蘭縣,設立,11503
62240384,領航資本股份有限公司,宜蘭縣羅東鎮純精路二段203號2樓,游啓東,10000000,115/03/16,,,F106010 五金批發業；F206010 五金零售業；F111090 建材批發業；F211010 建材零售業；F401010 國際貿易業；H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H703090 不動產買賣業,宜蘭縣,設立,11503
62240602,知碩科技有限公司,宜蘭縣羅東鎮中山路四段280號,王維銘,500000,115/03/17,,,F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F213060 電信器材零售業；F113020 電器批發業；F213030 電腦及事務性機器設備零售業；F213040 精密儀器零售業；F109070 文教、樂器、育樂用品批發業；F113010 機械批發業；F113060 度量衡器批發業,宜蘭縣,設立,11503
62240624,山奔生活事業有限公司,宜蘭縣頭城鎮武營里11鄰青雲路三段515巷28號,王丞軒,6000000,115/03/17,,,F501060 餐館業；F501030 飲料店業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F102030 菸酒批發業；F501990 其他餐飲業；F299990 其他零售業；F399990 其他綜合零售業；F102040 飲料批發業；F102170 食品什貨批發業,宜蘭縣,設立,11503
62240976,鳴盛地產股份有限公司,宜蘭縣羅東鎮復興路二段172號1樓,張崇鳴,1000000,115/03/18,,,H704031 不動產仲介經紀業；H703090 不動產買賣業；H703100 不動產租賃業；HZ99990 其他金融、保險及不動產業；H701010 住宅及大樓開發租售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
62241433,台灣智慧共生有限公司,宜蘭縣羅東鎮北成里北投街133巷7號一樓,蘇凱正,3000000,115/03/23,,,E605010 電腦設備安裝業；F206020 日常用品零售業；F209060 文教、樂器、育樂用品零售業；F213030 電腦及事務性機器設備零售業；F213040 精密儀器零售業；F218010 資訊軟體零售業；F401010 國際貿易業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業,宜蘭縣,設立,11503
62241476,成法控股股份有限公司,宜蘭縣羅東鎮光榮路495號11樓之3,林子卉,10000000,115/03/23,,,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11503
62241779,禾嘉營造有限公司,宜蘭縣蘇澳鎮龍德里福德東路17巷8號1樓,潘妙柔,6000000,115/03/23,,,E101011 綜合營造業；E401010 疏濬業；E599010 配管工程業；E603080 交通號誌安裝工程業；E801010 室內裝潢業；EZ06010 交通標示工程業；EZ11010 球場跑道樹脂材料鋪設工程業；EZ14010 運動場地用設備工程業；B601010 土石採取業；E601010 電器承裝業,宜蘭縣,設立,11503
62248724,兜印廣告製品有限公司,宜蘭縣羅東鎮中正南路39號,翁瑜璘,600000,115/03/24,,,I401010 一般廣告服務業；C701010 印刷業；I501010 產品設計業；F399990 其他綜合零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F209060 文教、樂器、育樂用品零售業；F109070 文教、樂器、育樂用品批發業；F399040 無店面零售業；JB01010 會議及展覽服務業,宜蘭縣,設立,11503
62248739,鑫瑞環境管理顧問有限公司,宜蘭縣冬山鄉育英路169巷8號1樓,王燦榮,1000000,115/03/24,,,J101050 環境檢測服務業；J101010 建築物清潔服務業；J101020 病媒防治業；J101030 廢棄物清除業；F207030 清潔用品零售業；F107030 清潔用品批發業；F207080 環境用藥零售業；F107080 環境用藥批發業；I103060 管理顧問業；I199990 其他顧問服務業,宜蘭縣,設立,11503
62249097,明島有限公司,宜蘭縣壯圍鄉大福路一段236巷2弄36號1樓,楊朝強,500000,115/03/25,,,IG02010 研究發展服務業；I103060 管理顧問業；I503010 景觀設計業；I599990 其他設計業；IZ15010 市場研究及民意調查業；I101070 農、林、漁、畜牧顧問業；JB01010 會議及展覽服務業；I301010 資訊軟體服務業；I199990 其他顧問服務業；A102050 作物栽培服務業,宜蘭縣,設立,11503
