統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00009815,史坦賽薾生醫股份有限公司,新竹縣竹北市隘口里高鐵七路65號16樓之25,林世吉,50000,,115/03/09,一般補正案,F102170 食品什貨批發業；F106020 日常用品批發業；F107200 化學原料批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F207200 化學原料零售業；F208040 化粧品零售業；F209060 文教、樂器、育樂用品零售業,新竹縣,變更,11503
00009982,元立水產有限公司,新竹縣竹北市興安里縣政二路428號1樓,羅元尉,5000000,,115/03/03,補繳規費,F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102020 食用油脂批發業；F102170 食品什貨批發業；F199990 其他批發業；F201020 畜產品零售業；F201030 水產品零售業；F201990 其他農畜水產品零售業,新竹縣,變更,11503
00094376,海馳科技股份有限公司,新竹縣竹北市竹北里台元二街10號11樓之1,鄭光志,380000000,,115/03/04,一般補正案,CC01080 電子零組件製造業；CC01110 電腦及其週邊設備製造業；CD01030 汽車及其零件製造業；CE01010 一般儀器製造業；F119010 電子材料批發業；F219010 電子材料零售業；F399990 其他綜合零售業；F401010 國際貿易業；I199990 其他顧問服務業；I301030 電子資訊供應服務業,新竹縣,變更,11503
00123225,泰肯新能源有限公司,新竹縣竹北市新國里華興五街97號五樓,賴志嘉,5000000,,115/03/20,公司印鑑變更,CC01010 發電、輸電、配電機械製造業；D401010 熱能供應業；E599010 配管工程業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E605010 電腦設備安裝業,新竹縣,變更,11503
00223998,鋒吉科技股份有限公司,新竹縣竹北市台元二街10號10樓之8,盧宗隆,5000000,,115/03/12,公司所在地,C802120 工業助劑製造業；CB01010 機械設備製造業；CB01030 污染防治設備製造業；E502010 燃料導管安裝工程業；E599010 配管工程業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業,新竹縣,變更,11503
00238492,富昱馨投資有限公司,新竹縣竹北市光明六路東一段253號7樓,李秋嬌,300000,,115/03/25,公司所在地,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
00247247,明樂行銷廣告有限公司,新竹縣竹北市東平里嘉豐南路二段220號,田育松,300000,,115/03/17,補繳規費,E801010 室內裝潢業；F399040 無店面零售業；F401010 國際貿易業；H703100 不動產租賃業；I103060 管理顧問業；I401010 一般廣告服務業；I401020 廣告傳單分送業；I501010 產品設計業；I503010 景觀、室內設計業；IZ12010 人力派遣業,新竹縣,變更,11503
04226091,台燿科技股份有限公司,新竹縣竹北市泰和里博愛街803號,辛忠衡,2887746370,,115/03/31,認股憑證換發新股,C901020 玻璃及玻璃製品製造業；CC01080 電子零組件製造業；CE01030 光學儀器製造業；F113030 精密儀器批發業；F119010 電子材料批發業；F213040 精密儀器零售業；F219010 電子材料零售業；F401010 國際貿易業；IZ99990 其他工商服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
12194656,裕器工業股份有限公司,新竹縣湖口鄉文化路23號,李建輝,194670000,,115/03/06,改派董事/監察人,F401021 電信管制射頻器材輸入業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
12649951,群聯電子股份有限公司,新竹縣竹北市中興里復興一街251號10樓之6,顏暐駩,2178343730,,115/03/24,補繳規費,CC01080 電子零組件製造業；I301010 資訊軟體服務業；F218010 資訊軟體零售業；F119010 電子材料批發業；F219010 電子材料零售業；CE01030 光學儀器製造業；CC01120 資料儲存媒體製造及複製業；I501010 產品設計業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
12737912,華立捷科技股份有限公司,新竹縣湖口鄉光復南路2號,李聰結,991759000,,115/03/25,一般補正案,CC01080 電子零組件製造業；F119010 電子材料批發業；F219010 電子材料零售業；CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；E701010 電信工程業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；F401010 國際貿易業,新竹縣,變更,11503
12751759,鑫世界資源管理顧問有限公司,新竹縣竹北市麻園里麻園七街10號,彭愛惠,5000000,,115/03/06,股東出資轉讓修正章程,I103060 管理顧問業；IZ12010 人力派遣業；JA05010 留、遊學服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
12767942,佳裕豐科技企業股份有限公司,新竹縣竹北市光明九路10-7號11樓,黃春蓮,2000000,,115/03/20,補繳規費,F401010 國際貿易業。；F119010 電子材料批發業；F219010 電子材料零售業；F117010 消防安全設備批發業；F217010 消防安全設備零售業；F113010 機械批發業；F213080 機械器具零售業；F106010 五金批發業；F206010 五金零售業；F107010 漆料、塗料批發業,新竹縣,變更,11503
12807607,澳立特建材工程有限公司,新竹縣北埔鄉大林村小分林1-2號,姜智尹,1000000,,115/03/03,減資,F401010 國際貿易業；F111090 建材批發業；F211010 建材零售業；EZ11010 球場跑道樹脂材料鋪設工程業；EZ14010 運動場地用設備工程業；F207170 工業助劑零售業；F107170 工業助劑批發業；F107030 清潔用品批發業；F207030 清潔用品零售業；E801010 室內裝潢業,新竹縣,變更,11503
12867581,台灣三墾電氣股份有限公司,新竹縣竹北市台元二街10號5樓之1,小澤幸浩,8000000,,115/03/19,申登機關變更（遷入，含卷）,F119010 電子材料批發業；F219010 電子材料零售業；F113020 電器批發業；F213010 電器零售業；I301010 資訊軟體服務業；I301030 電子資訊供應服務業；I501010 產品設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹縣,變更,11503
12903643,逸典科技股份有限公司,新竹縣湖口鄉鳳山村復興路14號,郭國基,71321020,,115/03/10,董事/監察人持股變動報備,E605010 電腦設備安裝業；E701010 通信工程業；EZ05010 儀器、儀表安裝工程業；F113030 精密儀器批發業；F113050 事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；I301010 資訊軟體服務業；J101050 環境檢測服務業,新竹縣,變更,11503
12905993,永昕生物醫藥股份有限公司,新竹縣竹北市生醫二路66號7樓,陳佩君,2072318000,,115/03/24,認股憑證換發新股,C802041 西藥製造業；C802060 動物用藥製造業；F108021 西藥批發業；F401010 國際貿易業；CF01011 醫療器材製造業；C199990 未分類其他食品製造業；C802990 其他化學製品製造業；IG01010 生物技術服務業；IG02010 研究發展服務業研究、設計、開發、製造、銷售下列產品:,新竹縣,變更,11503
13151254,耀寬營造股份有限公司,新竹縣竹北市東興里自強北路420號二樓,楊順發,560000000,,115/03/19,經理人變更,E101011 綜合營造業；E401010 疏濬業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701070 區段徵收及市地重劃代辦業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；H703110 老人住宅業,新竹縣,變更,11503
16221606,一順科技通訊有限公司,新竹縣新豐鄉松柏村松林街187號,李武隆,3000000,,115/03/24,公司所在地門牌整編,E603040 消防安全設備安裝工程業；E604010 機械安裝業；E605010 電腦設備安裝業；E701010 電信工程業；E701040 簡易電信設備安裝業；EZ05010 儀器、儀表安裝工程業；F113020 電器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F213030 電腦及事務性機器設備零售業,新竹縣,變更,11503
16370443,寰波科技股份有限公司,新竹縣寶山鄉園區二路58號3樓,張道治,80711130,,115/03/12,發行新股,CC01070 無線通信機械器材製造業；CC01101 電信管制射頻器材製造業；F401021 電信管制射頻器材輸入業；E701030 電信管制射頻器材裝設工程業；CC01080 電子零組件製造業；F401010 國際貿易業；F108031 醫療器材批發業；F208031 醫療器材零售業；F399040 無店面零售業；CF01011 醫療器材製造業,新竹縣,變更,11503
16436070,美商飛昱科技股份有限公司,新竹縣竹東鎮中興路四段372-2號B棟1樓,朱家琦,2500000,,115/03/11,改派在中華民國境內負責人變更登記,CC01080 電子零組件製造業；CB01010 機械設備製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務。,新竹縣,變更,11503
