統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00002073,安家身心靈房屋土地有限公司,桃園市桃園區經國里慈文路22號,彭莉燕,1280000,,115/03/13,復業副本,H704031 不動產仲介經紀業；IG02010 研究發展服務業；F105050 家具、寢具、廚房器具、裝設品批發業；I199990 其他顧問服務業；H703100 不動產租賃業；H703090 不動產買賣業；I103060 管理顧問業；HZ99990 其他金融、保險及不動產業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業,桃園市,變更,11503
00002828,旭舞國際有限公司,桃園市平鎮區和平路70號1樓,洪文瑋,1000000,,115/03/27,公司所在地,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業,桃園市,變更,11503
00010221,袀富國際有限公司,桃園市桃園區大林里榮華街33巷1弄9號,薛仲桓,200000,,115/03/03,股東出資轉讓修正章程,CA01050 鋼材二次加工業；CA02010 金屬結構及建築組件製造業；CA02090 金屬線製品製造業；CA02990 其他金屬製品製造業；C805050 工業用塑膠製品製造業；C805070 強化塑膠製品製造業；C805010 塑膠皮、布、板、管材製造業；C805990 其他塑膠製品製造業；F106010 五金批發業；F107190 塑膠膜、袋批發業,桃園市,變更,11503
00012255,佑龍食品有限公司,桃園市蘆竹區山林路三段281巷55弄10號,蔣佑龍,1500000,,115/03/02,復業副本,C199990 未分類其他食品製造業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F199990 其他批發業；F201010 農產品零售業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F401010 國際貿易業；F501030 飲料店業,桃園市,變更,11503
00017266,盈聚科技有限公司,桃園市龍潭區中興里中興路336巷4號（1樓）,邱文水,300000,,115/03/26,公司所在地,F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；F118010 資訊軟體批發業；F218010 資訊軟體零售業；F113990 其他機械器具批發業；F213990 其他機械器具零售業；F199990 其他批發業；F299990 其他零售業；F399040 無店面零售業；F401010 國際貿易業,桃園市,變更,11503
00021472,鉑銳鑫有限公司,桃園市蘆竹區南崁里經國路906號4樓,吳秀芬,1000000,,115/03/25,股東出資轉讓修正章程,F106010 五金批發業；F106020 日常用品批發業；F102040 飲料批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F118010 資訊軟體批發業；F206010 五金零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11503
00033478,恩浠生技有限公司,桃園市中壢區青埔里青峰路一段47號5樓,黃瑞玲,500000,,115/03/24,一般補正案,F108031 醫療器材批發業；F108040 化粧品批發業；F401010 國際貿易業；F203010 食品什貨、飲料零售業；F208031 醫療器材零售業；F208040 化粧品零售業；I401010 一般廣告服務業；F208050 乙類成藥零售業；F207080 環境用藥零售業；F207030 清潔用品零售業,桃園市,變更,11503
00038234,定歐系統科技股份有限公司,桃園市中壢區新生路283號(5樓),謝定國,5000000,,115/03/18,增資(資本總額),F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113990 其他機械器具批發業；F116010 照相器材批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F401010 國際貿易業；I301010 資訊軟體服務業,桃園市,變更,11503
00040463,洸瑄有限公司,桃園市新屋區新屋里新興街136號,吳金怡,26000000,,115/03/05,一般補正案,I101090 食品顧問業；I103060 管理顧問業；F108031 醫療器材批發業；F208031 醫療器材零售業；F208040 化粧品零售業；F208050 乙類成藥零售業；F102040 飲料批發業；F102170 食品什貨批發業；F108040 化粧品批發業；F299990 其他零售業,桃園市,變更,11503
00049725,紘宇國際管理顧問有限公司,桃園市楊梅區員本里民生街375巷96弄25號（1樓）,鍾采靜,100000,,115/03/23,股東出資轉讓修正章程,F399040 無店面零售業；F401010 國際貿易業；I103060 管理顧問業；I102010 一般投資顧問業；I199990 其他顧問服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11503
00049936,百閎國際有限公司,桃園市桃園區同安街76之1號,黃崧鴻,600000,,115/03/02,一般補正案,F111090 建材批發業；F211010 建材零售業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F107010 漆料、塗料批發業；F107190 塑膠膜、袋批發業；F120010 耐火材料批發業；F199990 其他批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業,桃園市,變更,11503
00051165,棋毅實業有限公司,桃園市楊梅區迎旭二街31巷3號,郭雅玲,1000000,,115/03/26,一般補正案,CB01990 其他機械製造業；CB01010 機械設備製造業；CD01030 汽車及其零件製造業；CD01040 機車及其零件製造業；CD01060 航空器及其零件製造業；CC01990 其他電機及電子機械器材製造業；CQ01010 模具製造業；CA01050 鋼材二次加工業；CA02010 金屬結構及建築組件製造業；CA04010 表面處理業,桃園市,變更,11503
00053706,旭盛建設股份有限公司,桃園市龜山區文化二路38之10號12樓之1,廖智毅,210000000,,115/03/02,增資(資本總額),E801010 室內裝潢業；F111090 建材批發業；F211010 建材零售業；F401010 國際貿易業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701040 特定專業區開發業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業,桃園市,變更,11503
00056605,禾苡不動產有限公司,桃園市八德區仁德一路19號,林禾苡,400000,,115/03/10,一般補正案,C701010 印刷業；E801010 室內裝潢業；E801020 門窗安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F108040 化粧品批發業；F109070 文教、樂器、育樂用品批發業；F116010 照相器材批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業,桃園市,變更,11503
