統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00000602,曾好文化股份有限公司,臺北市大安區復興南路1段352號2樓之3,曾詠茹,6000000,,115/04/01,改選董事/監察人(一人法人股東指派董事/監察人),F106060 寵物食品及其用品批發業；F206050 寵物食品及其用品零售業；F399040 無店面零售業；I401010 一般廣告服務業；F401010 國際貿易業；J304010 圖書出版業；J399990 其他出版業；I501010 產品設計業；I599990 其他設計業；IZ10010 排版業,臺北市,變更,11504
00004369,上禾醫務管理顧問有限公司,臺北市大安區敦化南路2段98號2樓,吳宛璇,2500000,,115/04/29,股東出資轉讓修正章程,I103060 管理顧問業；I199990 其他顧問服務業；IZ12010 人力派遣業；JZ99050 仲介服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；IC01010 藥品檢驗業；F113030 精密儀器批發業；F208040 化粧品零售業；F208050 乙類成藥零售業,臺北市,變更,11504
00009863,來未生技有限公司,臺北市中山區長安東路2段63號4樓之1,方謹鈺,1000000,,115/04/22,公司所在地,F106020 日常用品批發業；F107070 動物用藥品批發業；F107080 環境用藥批發業；F108040 化粧品批發業；F113030 精密儀器批發業；F121010 食品添加物批發業；F199990 其他批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F207080 環境用藥零售業,臺北市,變更,11504
00011256,艾妮爾有限公司,臺北市松山區南京東路5段188號6樓之5,林宥彤,1000000,,115/04/01,股東更名修正章程,F208040 化粧品零售業；F208050 乙類成藥零售業；F401010 國際貿易業；I501010 產品設計業；JZ99080 美容美髮服務業；JZ99110 瘦身美容業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206010 五金零售業；F206020 日常用品零售業,臺北市,變更,11504
00012396,頻譜娛樂股份有限公司,臺北市大同區南京西路62號7樓,謝政豪,1110000,,115/04/14,特殊補正,F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F399040 無店面零售業；F401010 國際貿易業；I401010 一般廣告服務業；J303010 雜誌（期刊）出版業；J304010 圖書出版業；J305010 有聲出版業；J399990 其他出版業；I501010 產品設計業,臺北市,變更,11504
00017723,健生活股份有限公司,臺北市中山區玉門街1號1樓,趙孟彥,35707200,,115/04/16,特殊補正,F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F108021 西藥批發業；F108031 醫療器材批發業；F108040 化粧品批發業；F221010 食品添加物零售業；F199990 其他批發業,臺北市,變更,11504
00019320,泓赫有限公司,臺北市中正區衡陽路10號7樓,李若華,2800000,,115/04/22,補繳規費,F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F108040 化粧品批發業；F102180 酒精批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F102050 茶葉批發業；F203020 菸酒零售業,臺北市,變更,11504
00027102,台企再造壹股份有限公司,臺北市中山區樂群三路128號12樓,黃日燦,30000000,,115/04/23,特殊補正,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；H201010 一般投資業,臺北市,變更,11504
00028600,振鑫資本股份有限公司,臺北市中正區林森北路7號5樓之1,葉帛鑫,70000000,,115/04/02,特殊補正,H201010 一般投資業,臺北市,變更,11504
00028714,丞臻創投管理顧問股份有限公司,臺北市松山區八德路3段2號10樓之1,謝政益,500000,,115/04/07,特殊補正,H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,臺北市,變更,11504
