統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00013022,澤宏工程有限公司,基隆市信義區深澳坑路1之36號7樓,陳建宏,1000000,113/11/08,115/04/20,股東出資轉讓修正章程,E599010 配管工程業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；EZ02010 起重工程業；EZ06010 交通標示工程業,基隆市,變更,11504
00016978,羽毅國際有限公司,基隆市七堵區百六街136號,金標舜,2000000,113/12/03,115/04/23,增資,F214010 汽車零售業；F114010 汽車批發業；F214030 汽、機車零件配備零售業；F114030 汽、機車零件配備批發業；F214050 車胎零售業；F114050 車胎批發業；JA01020 汽車拖吊業；JA01010 汽車修理業；JA02020 機車修理業；JA01990 其他汽車服務業,基隆市,變更,11504
00043503,銓寓室內裝修有限公司,基隆市中山區通明里6鄰中華路46巷11弄48號,饒哲宇,200000,113/10/29,115/04/09,一般補正案,E801060 室內裝修業；E801010 室內裝潢業；F111090 建材批發業；F211010 建材零售業；F120010 耐火材料批發業；F220010 耐火材料零售業；I503010 景觀、室內設計業；E601020 電器安裝業；E601010 電器承裝業；E603040 消防安全設備安裝工程業,基隆市,變更,11504
00126497,翔翊環保股份有限公司,基隆市仁愛區花崗里仁一路101號3樓,陳為俊,3000000,113/09/05,115/04/20,一般補正案,J101010 建築物清潔服務業；J101030 廢棄物清除業；J101040 廢棄物處理業；J101080 資源回收業；J101090 廢棄物清理業；J101110 營建剩餘土石方資源處理業；J101990 其他環境衛生及污染防治服務業；JE01010 租賃業；I503010 景觀、室內設計業；IZ12010 人力派遣業,基隆市,變更,11504
00228760,金曜不動產有限公司,基隆市中正區德義里信一路160號(1、2樓),許耀成,1250000,113/09/04,115/04/21,一般補正案,H201010 一般投資業；H202010 創業投資業；H701010 住宅及大樓開發租售業；H704031 不動產仲介經紀業；E801010 室內裝潢業；I503010 景觀、室內設計業；F205040 家具、寢具、廚房器具、裝設品零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
00796062,建清工程有限公司,基隆市信義區孝東路110之3號十五樓,邱國興,10000000,74/01/22,115/04/23,一般補正案,E401010 疏濬業；E402010 沙石、淤泥海拋業；E502010 燃料導管安裝工程業；E599010 配管工程業；E604010 機械安裝業；E801030 室內輕鋼架工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業；EZ02010 起重工程業；EZ03010 鎔爐安裝業,基隆市,變更,11504
00815906,萬榮電氣工程股份有限公司,基隆市仁愛區南新街31巷38號,陳志鴻,2000000,68/12/03,115/04/27,改選董事/監察人(一人法人股東指派董事/監察人),E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E701040 簡易電信設備安裝業；E801030 室內輕鋼架工程業；E801070 廚具、衛浴設備安裝工程業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
00852872,大春報關股份有限公司,基隆市仁愛區孝三路101號3樓,黃進士,5000000,72/04/02,115/04/07,改選董事/監察人(一人法人股東指派董事/監察人),,基隆市,變更,11504
00901304,銘杰工程有限公司,基隆市安樂區武崙里基金一路135巷21弄16號7樓,蔡連福,22000000,74/09/13,115/04/23,增資,E601010 電器承裝業；E502010 燃料導管安裝工程業；E599010 配管工程業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業,基隆市,變更,11504
12611075,日鎰營造股份有限公司,基隆市中山區中和路168巷8弄29號,褚謙益,12000000,89/09/04,115/04/23,增資(資本總額),E101011 綜合營造業。,基隆市,變更,11504
16999508,昇達科技股份有限公司,基隆市七堵區六堵里工建路1號,陳淑敏,688051250,88/09/07,115/04/13,補繳規費,CC01080 電子零組件製造業；F119010 電子材料批發業；CC01070 無線通信機械器材製造業；CA02990 其他金屬製品製造業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
22057391,晟豐實業有限公司,基隆市七堵區福一街97號1樓,張佑銘,6000000,75/01/16,115/04/22,一般補正案,CA02010 金屬結構及建築組件製造業；CB01010 機械設備製造業；CB01990 其他機械製造業；E603020 電梯安裝工程業；E604010 機械安裝業；E801030 室內輕鋼架工程業；E901010 油漆工程業；F106010 五金批發業；F111090 建材批發業；F206010 五金零售業,基隆市,變更,11504
24410356,品澄國際有限公司,基隆市安樂區武崙里武崙街190號(3樓),邱冠綸,500000,98/05/21,115/04/09,公司所在地,I401010 一般廣告服務業；I501010 產品設計業；F401010 國際貿易業；F399040 無店面零售業；I502010 服飾設計業；I503010 景觀、室內設計業；H703100 不動產租賃業；H701010 住宅及大樓開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業,基隆市,變更,11504
24612563,昱鑫國際有限公司,基隆市信義區義七路18號2樓,王皓平,3000000,103/06/19,115/04/28,股東出資轉讓修正章程,F101050 水產品批發業；F101100 花卉批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106040 水器材料批發業,基隆市,變更,11504
24713078,增鑽有限公司,基隆市信義區深澳坑路86巷8之3號,全偉寧,3000000,103/12/09,115/04/09,增資,EZ99990 其他工程業；E599010 配管工程業；E401010 疏濬業；E402010 沙石、淤泥海拋業；IZ12010 人力派遣業；E801010 室內裝潢業；J101060 廢（污）水處理業；A102080 園藝服務業；E801030 室內輕鋼架工程業；E603020 電梯安裝工程業,基隆市,變更,11504
24893888,台盛起重工程股份有限公司,基隆市信義區東信里正信路227巷23弄7號6樓,陳棟松,3600000,104/05/06,115/04/07,減資,E599010 配管工程業；E801010 室內裝潢業；EZ02010 起重工程業；H201010 一般投資業；H702010 建築經理業；H703090 不動產買賣業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
25163542,拔群貿易有限公司,基隆市中正區義一路99號2樓,雷智捷,2800000,99/01/29,115/04/14,申登機關變更（遷入，含卷）,F102030 菸酒批發業；F102170 食品什貨批發業；F102040 飲料批發業；F106020 日常用品批發業；F203010 食品什貨、飲料零售業；F203020 菸酒零售業；F206020 日常用品零售業；F401010 國際貿易業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業,基隆市,變更,11504
27515207,願景媒體廣告有限公司,基隆市安樂區武崙里武崙街190號2樓,簡慧楨,1000000,93/12/15,115/04/07,公司所在地,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
28344863,鴻昇益有限公司,基隆市安樂區基金一路214之9號1樓,江建均,12000000,95/06/26,115/04/13,增資,E903010 防蝕、防銹工程業；EZ07010 鑽孔工程業；EZ11010 球場跑道樹脂材料鋪設工程業；EZ14010 運動場地用設備工程業；E401010 疏濬業；E599010 配管工程業；F111090 建材批發業；F113010 機械批發業；C901050 水泥及混凝土製品製造業；E801070 廚具、衛浴設備安裝工程業,基隆市,變更,11504
28690478,禾埕室內裝修工程有限公司,基隆市七堵區綠葉街95號,蔡英傑,1000000,96/07/03,115/04/27,申登機關變更（遷入，含卷）,E801010 室內裝潢業；E801020 門窗安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；F111090 建材批發業；F120010 耐火材料批發業；F401010 國際貿易業；I102010 投資顧問業；I401010 一般廣告服務業；I503010 景觀、室內設計業,基隆市,變更,11504
29124347,東彦企業有限公司,基隆市安樂區武隆街103巷55弄48號2樓,蔡昆達,3000000,97/07/04,115/04/22,一般補正案,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業,基隆市,變更,11504
42754000,宸廣科技有限公司,基隆市中正區祥豐街170號,林宸廣,2000000,104/12/07,115/04/14,一般補正案,E601010 電器承裝業；E601020 電器安裝業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E605010 電腦設備安裝業；E701010 電信工程業；F213010 電器零售業；F213060 電信器材零售業；F213110 電池零售業,基隆市,變更,11504
42777622,利洋機電工程有限公司,基隆市七堵區堵南里大德路89-1號,余宗憲,10000000,105/03/01,115/04/13,增資,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603130 燃氣熱水器承裝業；E605010 電腦設備安裝業；E606010 用電設備檢驗維護業,基隆市,變更,11504
42981573,贏養食沛有限公司,基隆市仁愛區劉銘傳路1之4號5樓,許睿慈,5500000,107/08/17,115/04/30,增資,F203010 食品什貨、飲料零售業；I101090 食品顧問業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；JH02011 日間照顧服務業；JH01011 居家式服務業,基隆市,變更,11504
45122534,上博電通股份有限公司,基隆市七堵區六堵二街83號,詹麗娟,5000000,105/07/04,115/04/08,改選董事/監察人(一人法人股東指派董事/監察人),F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F119010 電子材料批發業；F199990 其他批發業；F213030 電腦及事務性機器設備零售業；F213060 電信器材零售業；F219010 電子材料零售業；F299990 其他零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
50755827,安宇強有限公司,基隆市安樂區長樂里樂利三街8巷3號12樓,游慧君,500000,107/03/31,115/04/09,申登機關變更（遷入，含卷）,F401010 國際貿易業；F119010 電子材料批發業；F219010 電子材料零售業；F399040 無店面零售業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業；J202010 產業育成業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
53288256,東侑土木包工業有限公司,基隆市仁愛區光華里成功一路118巷17-4號,李程祥,1000000,100/01/05,115/04/20,公司所在地,E102011 土木包工業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,變更,11504
53484200,紳泰工程有限公司,基隆市安樂區武隆街103巷130號,蔡伯東,22000000,100/06/28,115/04/02,增資,E601010 電器承裝業；E502010 燃料導管安裝工程業；E599010 配管工程業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業,基隆市,變更,11504
