統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62195439,源野生活國際有限公司,臺北市內湖區麗山街41號2樓,盧王村,1000000,115/04/15,,,F101130 蔬果批發業；F102020 食用油脂批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106040 水器材料批發業；F106060 寵物食品及其用品批發業；F106050 陶瓷玻璃器皿批發業,臺北市,設立,11504
62195493,拾力運動有限公司,臺北市北投區大度路3段270巷69號3樓,翁振凱,500000,115/04/15,,,J802010 運動訓練業；F399040 無店面零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F106020 日常用品批發業,臺北市,設立,11504
62195521,術造有限公司,臺北市中正區衡陽路36號8樓之3,梁德峰,600000,115/04/15,,,F106020 日常用品批發業；F206020 日常用品零售業；F108040 化粧品批發業；F208040 化粧品零售業；JZ99080 美容美髮服務業；JZ99110 瘦身美容業；I401010 一般廣告服務業；I103060 管理顧問業；F401010 國際貿易業,臺北市,設立,11504
62195557,展奕新材有限公司,臺北市內湖區新明路143巷7號1樓,吳育齊,1000000,115/04/15,,,F102170 食品什貨批發業；F102040 飲料批發業；F102050 茶葉批發業；F106020 日常用品批發業；F107010 漆料、塗料批發業；F101130 蔬果批發業；F119010 電子材料批發業；F199990 其他批發業；F207010 漆料、塗料零售業；F399040 無店面零售業,臺北市,設立,11504
62195563,唯甲國際有限公司,臺北市中山區復興北路344號11樓,王雅賢,500000,115/04/15,,,F108040 化粧品批發業；F208040 化粧品零售業；F399040 無店面零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,臺北市,設立,11504
62195579,暉達國際事業有限公司,臺北市信義區基隆路1段159號14樓,梁家瑋,1000000,115/04/15,,,F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F106020 日常用品批發業；F206020 日常用品零售業；F106010 五金批發業；F206010 五金零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F105050 家具、寢具、廚房器具、裝設品批發業,臺北市,設立,11504
62195584,馬博拉斯資本有限公司,臺北市松山區復興北路477號,李永欽,600000,115/04/15,,,J503010 廣播節目製作業；J503020 電視節目製作業；J503030 廣播電視節目發行業；J503040 廣播電視廣告業；J601010 藝文服務業；J602010 演藝活動業；J401010 電影片製作業；J402010 電影片發行業；J404010 動畫影片製作業；J404040 電影錄音業,臺北市,設立,11504
62195590,怡然居股份有限公司,臺北市中正區中華路2段51號3號,薛凱文,2400000,115/04/15,,,H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；H706011 租賃住宅代管業；H706021 租賃住宅包租業；E599010 配管工程業；E601020 電器安裝業；E603100 電焊工程業；E801010 室內裝潢業,臺北市,設立,11504
62195607,宸希數位科技有限公司,臺北市萬華區中華路1段106號8樓,曾亞歆,200000,115/04/15,,,F118010 資訊軟體批發業；F119010 電子材料批發業；F401010 國際貿易業；F601010 智慧財產權業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業,臺北市,設立,11504
62195613,益升生物科技有限公司,臺北市中山區南京東路2段111號6樓,蕭子棋,300000,115/04/15,,,F102040 飲料批發業；F102170 食品什貨批發業；F108040 化粧品批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F208040 化粧品零售業；F208050 乙類成藥零售業；F399040 無店面零售業；F401010 國際貿易業；I101090 食品顧問業,臺北市,設立,11504
