統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00070058,速度新境界國際股份有限公司,新北市新莊區復興路3段101號,吳柏廷,111111,113/10/29,115/04/16,補繳規費,C307010 服飾品製造業；C802090 清潔用品製造業；C802990 其他化學製品製造業；F114030 汽、機車零件配備批發業；F107030 清潔用品批發業；F399040 無店面零售業；F401010 國際貿易業；I103060 管理顧問業；I199990 其他顧問服務業；I301060 網路廣告平臺業,新北市,變更,11504
00071084,沛格食品有限公司,新北市樹林區八德街226之7號,陳青雲,5000000,113/08/14,115/04/24,增資,F102040 飲料批發業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F401010 國際貿易業；I101090 食品顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00075856,風火輪服務有限公司,新北市新店區中央路153號16樓之15,王承豪,1500000,114/01/22,115/04/23,特殊補正,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I301060 網路廣告平臺業；I401010 一般廣告服務業；I199990 其他顧問服務業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11504
00076530,洋洋國際娛樂股份有限公司,新北市新店區二十張路105巷36號,林孟潔,800000,113/09/25,115/04/09,董事長變更,I199990 其他顧問服務業；I103060 管理顧問業；CC01120 資料儲存媒體製造及複製業；EZ99990 其他工程業；F401010 國際貿易業；F601010 智慧財產權業；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業,新北市,變更,11504
00079614,崴霖頓科技股份有限公司,新北市板橋區仁愛路76巷6號2樓,林彥宏,100000,113/10/30,115/04/15,特殊補正,C104020 烘焙炊蒸食品製造業；C110010 飲料製造業；C306010 成衣業；C307010 服飾品製造業；C399990 其他紡織及製品製造業；C402030 皮革、毛皮製品製造業；C701010 印刷業；C901010 陶瓷及陶瓷製品製造業；CA01120 銅鑄造業；CA02060 金屬容器製造業,新北市,變更,11504
00090580,蒔光國際有限公司,新北市板橋區中山路2段367之1號2樓,蔣意雯,100000,113/10/01,115/04/08,特殊補正,F108040 化粧品批發業；F208040 化粧品零售業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F106010 五金批發業；F206010 五金零售業；F106020 日常用品批發業；F206020 日常用品零售業,新北市,變更,11504
00091547,亞米地產股份有限公司,新北市永和區保安路117號(1樓),黃亞黎,5000000,113/09/20,115/04/17,特殊補正,H704031 不動產仲介經紀業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業；F401010 國際貿易業；I102010 一般投資顧問業,新北市,變更,11504
00092671,尬方舟企業有限公司,新北市樹林區大安路111巷24號（1樓）,陳正中,4000000,113/11/25,115/04/23,增資,F101040 家畜家禽批發業；F101050 水產品批發業；F201030 水產品零售業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F106060 寵物食品及其用品批發業；F206050 寵物食品及其用品零售業；C307010 服飾品製造業；C399990 其他紡織及製品製造業；CA02060 金屬容器製造業,新北市,變更,11504
00092709,紘恩投資有限公司,新北市新莊區中安街1號5樓之2,張雯萍,1000000,113/11/18,115/04/23,股東出資轉讓修正章程,H201010 一般投資業,新北市,變更,11504
00096775,馥麗麵包有限公司,新北市平溪區十分街231之1號,吳城,2000000,113/10/28,115/04/24,特殊補正,F203010 食品什貨、飲料零售業；F102170 食品什貨批發業；F221010 食品添加物零售業；F121010 食品添加物批發業；F501030 飲料店業；F399040 無店面零售業；F501990 其他餐飲業；F102040 飲料批發業；F203020 菸酒零售業；F401010 國際貿易業,新北市,變更,11504
