統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00004620,富察國際有限公司,桃園市龍潭區渴望路185號之3,鄭明忠,5000000,113/10/15,115/04/29,一般補正案,F106010 五金批發業；F107200 化學原料批發業；F107990 其他化學製品批發業；F111090 建材批發業；F112040 石油製品批發業；F113010 機械批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113070 電信器材批發業；F114030 汽、機車零件配備批發業,桃園市,變更,11504
00006556,平心資通有限公司,桃園市中壢區新明里新明路41號4樓,楊智程,2000000,113/10/11,115/04/24,公司所營事業變更修正章程,I103060 管理顧問業；F113020 電器批發業；F213010 電器零售業；F113030 精密儀器批發業；F213040 精密儀器零售業；F113050 電腦及事務性機器設備批發業；F213030 電腦及事務性機器設備零售業；F113070 電信器材批發業；F213060 電信器材零售業；F113990 其他機械器具批發業,桃園市,變更,11504
00006789,喬詩美學有限公司,桃園市桃園區龍壽里龍城一街87號,許譯亓,500000,113/12/04,115/04/20,股東出資轉讓修正章程,F108040 化粧品批發業；F208040 化粧品零售業；JZ99110 瘦身美容業；JZ99080 美容美髮服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11504
00028720,光宇國際有限公司,桃園市中壢區榮民南路890之20號,侯玉順,2000000,113/11/12,115/04/01,改推董事/董事長,F206010 五金零售業；F209060 文教、樂器、育樂用品零售業；F219010 電子材料零售業；F401010 國際貿易業；G801010 倉儲業；IG03010 能源技術服務業；IZ12010 人力派遣業；IZ06010 理貨包裝業；JA02010 電器及電子產品修理業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11504
00032111,隱閣室內裝修設計有限公司,桃園市平鎮區南勢里南東路50巷26號3樓,吳樂勛,2000000,113/10/11,115/04/13,一般補正案,E801010 室內裝潢業；I503010 景觀、室內設計業；E603090 照明設備安裝工程業；E801020 門窗安裝工程業；E801040 玻璃安裝工程業；E901010 油漆工程業；E801060 室內裝修業；E603040 消防安全設備安裝工程業；E801030 室內輕鋼架工程業；E599010 配管工程業,桃園市,變更,11504
00036518,科科科科研生技有限公司,桃園市中壢區青埔路二段111號10樓,涂珮滎,200000,113/11/05,115/04/24,申登機關變更（遷入，含卷）,F102170 食品什貨批發業；F106020 日常用品批發業；F108040 化粧品批發業；F206020 日常用品零售業；F208040 化粧品零售業；F401010 國際貿易業；I103060 管理顧問業；I501010 產品設計業；IG01010 生物技術服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11504
00038234,定歐系統科技股份有限公司,桃園市中壢區新生路283號(5樓),謝定國,10000000,113/09/12,115/04/17,增資(資本總額),F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業；F113050 電腦及事務性機器設備批發業；F113990 其他機械器具批發業；F116010 照相器材批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F401010 國際貿易業；I301010 資訊軟體服務業,桃園市,變更,11504
00039120,富誠貨運有限公司,桃園市楊梅區蘋果路108巷5弄20號（1樓）,余春鳳,25000000,113/11/05,115/04/27,增資,G101061 汽車貨運業；G801010 倉儲業；IZ06010 理貨包裝業；G702010 船舶勞務承攬業；G409050 工業專用港或工業專用碼頭船舶貨物裝卸承攬業；EZ02010 起重工程業；IZ12010 人力派遣業；JZ99050 仲介服務業；JE01010 租賃業；IZ99990 其他工商服務業,桃園市,變更,11504
00042700,文宣國際股份有限公司,桃園市桃園區大仁路50巷51弄58號（1樓）,甄立文,2000000,114/01/02,115/04/17,一般補正案,CN01010 家具及裝設品製造業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106030 模具批發業；F108040 化粧品批發業；F113010 機械批發業；F113030 精密儀器批發業；F114030 汽、機車零件配備批發業；F115010 首飾及貴金屬批發業,桃園市,變更,11504
00047352,青澤顧問有限公司,桃園市平鎮區義興里新興路15號(1樓),梁睿涵,500000,114/02/06,115/04/20,公司所營事業變更修正章程,I103060 管理顧問業；I102010 一般投資顧問業；I199990 其他顧問服務業；H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I501010 產品設計業；IZ09010 管理系統驗證業,桃園市,變更,11504
00047705,領航物流科技股份有限公司,桃園市桃園區同安里中正路1092號25樓,李婉瑜,1500000,113/11/27,115/04/13,補選董事(常務董事.董事長)/監察人,CC01060 有線通信機械器材製造業；CC01070 無線通信機械器材製造業；CC01080 電子零組件製造業；CC01100 電信管制射頻器材製造業；CC01110 電腦及其週邊設備製造業；CE01010 一般儀器製造業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E605010 電腦設備安裝業,桃園市,變更,11504
00052827,眾聯電子有限公司,桃園市中壢區青心路222號9樓,蘇賢旻（Hyeonmin SO）,3000000,113/09/05,115/04/02,公司外文名稱變更修正章程,F119010 電子材料批發業；F113050 電腦及事務性機器設備批發業；F113030 精密儀器批發業；F108040 化粧品批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11504
00065772,富發汽車有限公司,桃園市觀音區保障里大觀路一段311號(1樓),許柏崧,1000000,113/08/15,115/04/13,公司所在地,F214010 汽車零售業；F114010 汽車批發業；JA01990 其他汽車服務業；F114030 汽、機車零件配備批發業；F214030 汽、機車零件配備零售業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,桃園市,變更,11504
