統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62054640,寶揚應用材料股份有限公司,新北市新莊區民安路420巷32號,王惟揚,1000000,115/06/01,,,F107990 其他化學製品批發業；F107200 化學原料批發業；F119010 電子材料批發業；F207200 化學原料零售業；F207990 其他化學製品零售業；F219010 電子材料零售業；F106010 五金批發業；F206010 五金零售業；F211010 建材零售業；F401010 國際貿易業,新北市,設立,11506
62054655,玄工精微科技股份有限公司,新北市土城區永平街2巷1之1號,陳信達,3000000,115/06/02,,,CA02030 螺絲、螺帽、螺絲釘、及鉚釘等製品製造業；CA02990 其他金屬製品製造業；CB01010 機械設備製造業；E604010 機械安裝業；F106010 五金批發業；F106030 模具批發業；F113010 機械批發業；F213080 機械器具零售業；F401010 國際貿易業；I501010 產品設計業,新北市,設立,11506
62054661,洺鈦企業有限公司,新北市土城區中央路2段149巷30弄6號3樓,林伯峰,1200000,115/06/02,,,IZ12010 人力派遣業；F106010 五金批發業；F106020 日常用品批發業；F113010 機械批發業；F118010 資訊軟體批發業；F119010 電子材料批發業；F206010 五金零售業；F399990 其他綜合零售業；F401010 國際貿易業；F213030 電腦及事務性機器設備零售業,新北市,設立,11506
62054682,元衡國際有限公司,新北市新店區寶橋路154巷3號4樓,陳綺萱,5000000,115/06/01,,,F102170 食品什貨批發業；F106020 日常用品批發業；F108040 化粧品批發業；F121010 食品添加物批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F208040 化粧品零售業；F208050 乙類成藥零售業；F299990 其他零售業；F399040 無店面零售業,新北市,設立,11506
62054698,百宏宸有限公司,新北市中和區中和路241號1樓之1,郭廷維,1500000,115/06/01,,,EZ09010 靜電防護及消除工程業；EZ11010 球場跑道樹脂材料鋪設工程業；EZ99990 其他工程業；F107010 漆料、塗料批發業；F107200 化學原料批發業；F107990 其他化學製品批發業；F111090 建材批發業；F207020 染料、顏料零售業；F207170 工業助劑零售業；F207200 化學原料零售業,新北市,設立,11506
62054705,忠義善樂企業有限公司,新北市淡水區淡海路23之1號2樓,張儷齡,500000,115/06/01,,,IZ12010 人力派遣業；I103060 管理顧問業；I199990 其他顧問服務業；JZ99050 仲介服務業；J101010 建築物清潔服務業；JZ99990 未分類其他服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,設立,11506
62054711,東宏興業有限公司,新北市土城區明德路1段240巷15號,林兆南,1000000,115/06/02,,,E603100 電焊工程業；E603110 冷作工程業；E603120 噴砂工程業；EZ02010 起重工程業；EZ07010 鑽孔工程業；EZ99990 其他工程業；F111090 建材批發業；F113010 機械批發業；F113990 其他機械器具批發業；F211010 建材零售業,新北市,設立,11506
62054727,咖波寧創意有限公司,新北市中和區中山路2段332巷71號12樓,蔡禮安,1000000,115/06/02,,,F102170 食品什貨批發業；F106020 日常用品批發業；F203010 食品什貨、飲料零售業；F206020 日常用品零售業；F399040 無店面零售業；F399990 其他綜合零售業；F401010 國際貿易業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業,新北市,設立,11506
62054732,木予有限公司,新北市汐止區新台五路1段95號20樓之6,王歆怡,100000,115/06/02,,,I401010 一般廣告服務業；J404010 動畫影片製作業；F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F399040 無店面零售業；F401010 國際貿易業；J303010 雜誌（期刊）出版業；J399010 軟體出版業；J304010 圖書出版業；J305010 有聲出版業,新北市,設立,11506
62054748,宏勵國際貿易有限公司,新北市中和區中原二街28號18樓,吳彥宏,500000,115/06/02,,,E801010 室內裝潢業；I503010 景觀設計業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F206020 日常用品零售業；F211010 建材零售業；F213010 電器零售業；F213030 電腦及事務性機器設備零售業,新北市,設立,11506
