統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00006795,威寧創新國際有限公司,新北市永和區秀朗路1段150巷2號,林海寧,1000000,,115/06/03,增資,C701010 印刷業；E605010 電腦設備安裝業；E801010 室內裝潢業；F109070 文教、樂器、育樂用品批發業；F113050 電腦及事務性機器設備批發業；F114070 航空器及其零件批發業；F118010 資訊軟體批發業；F209060 文教、樂器、育樂用品零售業；F213030 電腦及事務性機器設備零售業；F214070 航空器及其零件零售業,新北市,變更,11506
00008169,荃友企業管理顧問有限公司,新北市板橋區松柏街15巷19號,項紀華,1000000,,115/06/09,公司所在地,F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106010 五金批發業；F106020 日常用品批發業；F107030 清潔用品批發業；F107190 塑膠膜、袋批發業；F108040 化粧品批發業；F113020 電器批發業；F113050 電腦及事務性機器設備批發業；F118010 資訊軟體批發業,新北市,變更,11506
00009441,暉達國際開發股份有限公司,新北市永和區中和路343號8樓之1,姚聲奇,33000000,,115/06/02,增資(資本總額),H701050 投資興建公共建設業；H702010 建築經理業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；E801010 室內裝潢業；I102010 一般投資顧問業；I103060 管理顧問業；I401010 一般廣告服務業；I503010 景觀、室內設計業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11506
00010860,懿川展業有限公司,新北市土城區南天母路18之1號（1樓）,張林淑惠,1000000,,115/06/25,公司所在地,F102170 食品什貨批發業；F102040 飲料批發業；F102050 茶葉批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F399040 無店面零售業；F401010 國際貿易業；I101090 食品顧問業,新北市,變更,11506
00012516,昭璟有限公司,新北市新莊區中正路373之1號3樓,王秋淑,500000,,115/06/18,特殊補正,I401010 一般廣告服務業；I501010 產品設計業；I599990 其他設計業；J601010 藝文服務業；J602010 演藝活動業,新北市,變更,11506
00014388,佳一有限公司,新北市永和區永貞路107號3樓,吳嘉益,300000,,115/06/23,申登機關變更（遷入，含卷）,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603130 燃氣熱水器承裝業；E604010 機械安裝業,新北市,變更,11506
00014887,鉅嘉聯合科技股份有限公司,新北市中和區建一路136號3樓,高維亞,340000000,,115/06/08,特殊補正,CB01010 機械設備製造業；CC01080 電子零組件製造業；CC01110 電腦及其週邊設備製造業；CE01010 一般儀器製造業；CE01030 光學儀器製造業；CE01990 其他光學及精密器械製造業；CQ01010 模具製造業；F113010 機械批發業；F113020 電器批發業；F113030 精密儀器批發業,新北市,變更,11506
00015231,星瑞工程有限公司,新北市板橋區漢生東路193巷48號2樓,江政龍,2000000,,115/06/05,增資,E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603080 交通號誌安裝工程業；E603090 照明設備安裝工程業；E603120 噴砂工程業；E603100 電焊工程業,新北市,變更,11506
00016219,心翰股份有限公司,新北市板橋區篤行路2段151巷12號5樓,楊鈞菲,700000,,115/06/16,特殊補正,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；I501010 產品設計業；E801010 室內裝潢業,新北市,變更,11506
00020348,呈盈創意行銷有限公司,新北市中和區中和路356號8樓,黃智盈,100000,,115/06/01,經理人變更,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F106020 日常用品批發業；F106060 寵物食品及其用品批發業；F108040 化粧品批發業；F114030 汽、機車零件配備批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業；F206050 寵物食品及其用品零售業；F208040 化粧品零售業；F214030 汽、機車零件配備零售業,新北市,變更,11506
00021058,迷你巴巴印度料理有限公司,新北市汐止區康寧街169巷8號6樓,黃沛蓁,500000,,115/06/29,經理人解任,F501060 餐館業；F203010 食品什貨、飲料零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11506
00029158,山陽產業有限公司,新北市中和區中山路2段146號地下一層,林品毅,1000000,,115/06/22,特殊補正,F102040 飲料批發業；F102050 茶葉批發業；F102170 食品什貨批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F106030 模具批發業；F107030 清潔用品批發業；F107200 化學原料批發業；F108040 化粧品批發業,新北市,變更,11506
00035686,藝創藝術文化有限公司,新北市新莊區思源路490號5樓之1,葉思佑,2800000,,115/06/18,增資,F109070 文教、樂器、育樂用品批發業；F209060 文教、樂器、育樂用品零售業；F401010 國際貿易業；I199990 其他顧問服務業；I301020 資料處理服務業；I401010 一般廣告服務業；IZ12010 人力派遣業；IZ99990 其他工商服務業；J305010 有聲出版業；J401010 電影片製作業,新北市,變更,11506
00038086,運陞開發投資股份有限公司,新北市三重區中正北路15號4樓,趙佳宜,1000000,,115/06/29,特殊補正,H201010 一般投資業,新北市,變更,11506
00038993,高光影像整合行銷有限公司,新北市中和區中正路277之4號18樓,盧泓宇,1000000,,115/06/23,公司所在地,J601010 藝文服務業；J602010 演藝活動業；J603010 音樂展演空間業；J305010 有聲出版業；J401010 電影片製作業；J404010 動畫影片製作業；J404050 電影特效製作業；F401010 國際貿易業；I401010 一般廣告服務業；I501010 產品設計業,新北市,變更,11506
00040626,雙魚昉生物科技有限公司,新北市汐止區大同路2段240號16樓之1,吳宗晏,3000000,,115/06/16,申登機關變更（遷入，含卷）,F108040 化粧品批發業；F208040 化粧品零售業；F107030 清潔用品批發業；F207030 清潔用品零售業；F399040 無店面零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11506
00048198,築益裝潢有限公司,新北市永和區福和路10巷15號3樓,鄭丞佑,1000000,,115/06/05,增資,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；J101030 廢棄物清除業；J101040 廢棄物處理業；J101090 廢棄物清理業；J101080 資源回收業,新北市,變更,11506
00054698,茂凡有限公司,新北市汐止區福德一路201巷15號6樓,高銘駿,1000000,,115/06/08,特殊補正,F102040 飲料批發業；F203010 食品什貨、飲料零售業；F102170 食品什貨批發業；F121010 食品添加物批發業；F101050 水產品批發業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新北市,變更,11506
00057891,億台國際科技股份有限公司,新北市汐止區橫科路59號,姜國卿,2000000,,115/06/01,申登機關變更（遷入，含卷）,JE01010 租賃業；IZ06010 理貨包裝業；I301010 資訊軟體服務業；F113990 其他機械器具批發業；F213990 其他機械器具零售業；F102040 飲料批發業；F102170 食品什貨批發業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業,新北市,變更,11506
00066126,土星永續烏日股份有限公司,新北市中和區板南路655號17樓,戴志毅,11100000,,115/06/16,特殊補正,F106010 五金批發業；F111090 建材批發業；F113100 污染防治設備批發業；F213100 污染防治設備零售業；F401010 國際貿易業；H701010 住宅及大樓開發租售業；I103060 管理顧問業；I199990 其他顧問服務業；I503010 景觀、室內設計業；I599990 其他設計業,新北市,變更,11506
00067407,依然實業有限公司,新北市三重區和平街18號,彭成貴,1000000,,115/06/12,特殊補正,E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E901010 油漆工程業；F111090 建材批發業；F211010 建材零售業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業,新北市,變更,11506
00071774,碧威士綠能股份有限公司,新北市汐止區新台五路1段77號5樓之5,詹樹人,81000000,,115/06/17,特殊補正,F113020 電器批發業；F113030 精密儀器批發業；F113110 電池批發業；F119010 電子材料批發業；F213110 電池零售業；F219010 電子材料零售業；F401010 國際貿易業；F113050 電腦及事務性機器設備批發業；CC01010 發電、輸電、配電機械製造業；I102010 一般投資顧問業,新北市,變更,11506
00072416,良遇有限公司,新北市新店區中正路294號2樓,洪偉智,600000,,115/06/12,公司所營事業變更修正章程,J601010 藝文服務業；J602010 演藝活動業；J603010 音樂展演空間業；J801030 競技及休閒運動場館業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；F106020 日常用品批發業；F107030 清潔用品批發業；F109070 文教、樂器、育樂用品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206010 五金零售業,新北市,變更,11506
00078994,乙瑄科技有限公司,新北市板橋區觀光街33巷20號,劉昶麟,6100000,,115/06/24,公司所在地,JA01020 汽車拖吊業；G202010 停車場經營業；F114030 汽、機車零件配備批發業；F119010 電子材料批發業；F106010 五金批發業；F206010 五金零售業；F113010 機械批發業；F219010 電子材料零售業；F214030 汽、機車零件配備零售業；JA01010 汽車修理業,新北市,變更,11506
