統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62056507,弼呈工程有限公司,基隆市安樂區基金一路135巷5弄25號7樓,陳顗安,100000,115/05/19,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；E599010 配管工程業；E601020 電器安裝業；E801010 室內裝潢業；E801020 門窗安裝工程業；E801030 室內輕鋼架工程業；E801040 玻璃安裝工程業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；E903010 防蝕、防銹工程業,基隆市,設立,11506
62062698,菻垙算力工程有限公司,基隆市中正區義一路87號8樓之2,朱泇潾,1000000,115/06/01,,,E599010 配管工程業；E603010 電纜安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603080 交通號誌安裝工程業；E603090 照明設備安裝工程業；E605010 電腦設備安裝業；E701020 衛星電視ＫＵ頻道、Ｃ頻道器材安裝業；E701030 電信管制射頻器材裝設工程業；EZ05010 儀器、儀表安裝工程業,基隆市,設立,11506
62093995,陞紘金屬工程有限公司,基隆市安樂區麥金路11巷51號,張勝紘,300000,115/06/02,,,E599010 配管工程業；E601020 電器安裝業；E603010 電纜安裝工程業；E603020 電梯安裝工程業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603080 交通號誌安裝工程業；E603090 照明設備安裝工程業；E603100 電焊工程業；E603110 冷作工程業,基隆市,設立,11506
62094328,瑀信開發有限公司,基隆市暖暖區碇安里源遠路341-1號底層,潘心瑀,1000000,115/06/03,,,F401010 國際貿易業；H701010 住宅及大樓開發租售業；H703090 不動產買賣業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；I199990 其他顧問服務業；JE01010 租賃業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,基隆市,設立,11506
62094782,虹盛營造有限公司,基隆市信義區東峰街45號,曾志羣,6000000,115/06/04,,,E101011 綜合營造業；E402010 沙石、淤泥海拋業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603090 照明設備安裝工程業；E604010 機械安裝業；E801010 室內裝潢業；E801020 門窗安裝工程業,基隆市,設立,11506
62094811,香氛森林生活有限公司,基隆市中正區平二路19巷25號,陳家光,1000000,115/06/05,,,F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206020 日常用品零售業；F203010 食品什貨、飲料零售業；F206050 寵物食品及其用品零售業；F215010 首飾及貴金屬零售業；F299990 其他零售業；F399040 無店面零售業；F401010 國際貿易業；F208040 化粧品零售業,基隆市,設立,11506
62094869,汪汪達科技有限公司,基隆市仁愛區孝二路39號5樓之17,余茝珩,100000,115/06/05,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I301060 網路廣告平臺業；I401010 一般廣告服務業；I501010 產品設計業；IZ99990 其他工商服務業；J399010 軟體出版業；J503010 廣播節目製作業；J503020 電視節目製作業,基隆市,設立,11506
62094930,鼎岳資本有限公司,基隆市信義區培德路2巷25號(一樓),佘宗涵,500000,115/06/05,,,H201010 一般投資業,基隆市,設立,11506
62095109,紘建材五金有限公司,基隆市中山區德和里復興路209號14樓之6,林竑家,100000,115/06/08,,,F106010 五金批發業；F206010 五金零售業；F106020 日常用品批發業；F206020 日常用品零售業；F111090 建材批發業；F211010 建材零售業；F199010 回收物料批發業；F199990 其他批發業；F299990 其他零售業；EZ99990 其他工程業,基隆市,設立,11506
62095451,憶潤國際有限公司,基隆市七堵區瑪西里大華三路5號,詹克暉,100000,115/06/09,,,F101040 家畜家禽批發業；F101050 水產品批發業；F101130 蔬果批發業；F101990 其他農、畜、水產品批發業；F102030 菸酒批發業；F102040 飲料批發業；F102170 食品什貨批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106020 日常用品批發業；F106060 寵物食品及其用品批發業,基隆市,設立,11506
