統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62060559,源康科技股份有限公司,新竹市東區中華路一段143號,蘇仁英,200000,115/05/29,,,CE01010 一般儀器製造業；CC01080 電子零組件製造業；EZ05010 儀器、儀表安裝工程業；E605010 電腦設備安裝業；F113050 電腦及事務性機器設備批發業；F113030 精密儀器批發業；F213030 電腦及事務性機器設備零售業；F118010 資訊軟體批發業；F218010 資訊軟體零售業；F213040 精密儀器零售業,新竹市,設立,11506
62060586,泉勝租賃住宅包租代管有限公司,新竹市東區忠孝路434巷18號,陳兆池,2000000,115/05/29,,,H706011 租賃住宅代管業；H706021 租賃住宅包租業；H701010 住宅及大樓開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701070 區段徵收及市地重劃代辦業；H701090 都市更新整建維護業；H702010 建築經理業；H703090 不動產買賣業；H703100 不動產租賃業,新竹市,設立,11506
62060734,建序科技有限公司,新竹市東區復興里經國路一段315巷8弄16號,彭建華,500000,115/06/01,,,A102080 園藝服務業；C901050 水泥及混凝土製品製造業；E401010 疏濬業；E599010 配管工程業；E601010 電器承裝業；E601020 電器安裝業；E603040 消防安全設備安裝工程業；E603050 自動控制設備工程業；E603090 照明設備安裝工程業；E801010 室內裝潢業,新竹市,設立,11506
62060740,鴻芯機電工程有限公司,新竹市香山區內湖里中華路六段459巷3弄3號,朱鴻彥,1000000,115/06/01,,,F106040 水器材料批發業；F206040 水器材料零售業；F106010 五金批發業；F206010 五金零售業；F113020 電器批發業；F213010 電器零售業；F117010 消防安全設備批發業；F217010 消防安全設備零售業；E601020 電器安裝業；E801070 廚具、衛浴設備安裝工程業,新竹市,設立,11506
62060777,藍嵐優品有限公司,新竹市北區民富里13鄰國光街23號15樓之1,彭士政,100000,115/06/01,,,I401010 一般廣告服務業；J503040 廣播電視廣告業；J601010 藝文服務業；I301010 資訊軟體服務業；F399040 無店面零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F203010 食品什貨、飲料零售業；IZ06010 理貨包裝業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I103060 管理顧問業,新竹市,設立,11506
62060782,芊金科技有限公司,新竹市北區金華里鐵道路二段９３號１樓,吳雅庭,100000,115/06/01,,,F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F108040 化粧品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206010 五金零售業；F206020 日常用品零售業；F208040 化粧品零售業,新竹市,設立,11506
62060798,暴風系統股份有限公司,新竹市東區埔頂里埔頂三路32號22樓之2,王英杰,3000000,115/06/01,,,I103060 管理顧問業；F119010 電子材料批發業；F118010 資訊軟體批發業；F213030 電腦及事務性機器設備零售業；F213040 精密儀器零售業；F213050 度量衡器零售業；F213060 電信器材零售業；F213080 機械器具零售業；F214990 其他交通運輸工具及其零件零售業；F219010 電子材料零售業,新竹市,設立,11506
62062711,速維車業有限公司,新竹市北區士林里吉羊路20號,葉佳運,300000,115/06/01,,,F114030 汽、機車零件配備批發業；F214030 汽、機車零件配備零售業；F401010 國際貿易業；JA01010 汽車修理業；JA01990 其他汽車服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹市,設立,11506
62062769,一橙國際股份有限公司,新竹市東區新興里西大路135巷1號1樓,徐至嶔,1689999,115/06/01,,,F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106040 水器材料批發業；F106020 日常用品批發業；F107010 漆料、塗料批發業；F107020 染料、顏料批發業；F111090 建材批發業；F113020 電器批發業；F119010 電子材料批發業；F120010 耐火材料批發業,新竹市,設立,11506
62094024,恩禹安有限公司,新竹市北區經國路二段100號10樓,廖欲伸,500000,115/06/02,,,H201010 一般投資業,新竹市,設立,11506
