統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
00014486,兆輝電子股份有限公司,新竹市東區力行一路1號1樓(B5-6),陳澤澎,32205000,,115/06/08,發行新股,CC01080 電子零組件製造業(限區外經營)；C801990 其他化學材料製造業(限區外經營)；C802990 其他化學製品製造業(限區外經營)；CC01060 有線通信機械器材製造業(限區外經營)；CC01040 照明設備製造業(限區外經營)；F119010 電子材料批發業(限區外經營)；F219010 電子材料零售業(限區外經營)；F401010 國際貿易業；I501010 產品設計業；IG03010 能源技術服務業,新竹市,變更,11506
00023794,囍繁股份有限公司,新竹市東區東園里忠孝路440號九樓之2,徐經野,100000,,115/06/15,補繳規費,F115010 首飾及貴金屬批發業；F215010 首飾及貴金屬零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F108040 化粧品批發業；F208040 化粧品零售業；JZ99080 美容美髮服務業；F106070 祭祀用品批發業；F206060 祭祀用品零售業；F399040 無店面零售業,新竹市,變更,11506
00034954,坊霖科技有限公司,新竹市東區仙宮里5鄰高翠路99號1樓,呂惟暄,2500000,,115/06/23,補繳規費,F106010 五金批發業；F113010 機械批發業；F113030 精密儀器批發業；F119010 電子材料批發業；F206010 五金零售業；F219010 電子材料零售業；F401010 國際貿易業；E599010 配管工程業；E604010 機械安裝業；CB01010 機械設備製造業,新竹市,變更,11506
00066580,波光科技股份有限公司,新竹市東區光復路二段101號,邱智玉,75666667,,115/06/15,發行新股,CC01080 電子零組件製造業；F113030 精密儀器批發業；CE01010 一般儀器製造業；CE01030 光學儀器製造業；F119010 電子材料批發業；F107200 化學原料批發業；I301010 資訊軟體服務業；I599990 其他設計業；I199990 其他顧問服務業；F401010 國際貿易業,新竹市,變更,11506
00093812,幸福構本國際企業股份有限公司,新竹市東區龍山西路179號2樓,李尚凡,1000000,,115/06/23,董事長變更,E801010 室內裝潢業；I503010 景觀設計業；E601020 電器安裝業；I501010 產品設計業；E603090 照明設備安裝工程業；F105050 家具、寢具、廚房器具、裝設品批發業；F106010 五金批發業；F106020 日常用品批發業；F111090 建材批發業；F113020 電器批發業,新竹市,變更,11506
00101708,凜峰室內設計有限公司,新竹市東區博愛街57號1樓,郭千慧,100000,,115/06/26,一般補正案,E801010 室內裝潢業；F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F106010 五金批發業；F206010 五金零售業；F111090 建材批發業；F211010 建材零售業；F113020 電器批發業；F213010 電器零售業；F106040 水器材料批發業,新竹市,變更,11506
00102869,富旺活水有限公司,新竹市東區關新里關新北路8號21樓之3,胡莉莉,51900000,,115/06/04,增資,H201010 一般投資業,新竹市,變更,11506
00138775,智福投資有限公司,新竹市香山區頂福里中山路640巷94號4樓,陳智興,8000000,,115/06/05,補繳規費,H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹市,變更,11506
00197582,艾嵐能源有限公司,新竹市北區西大路582巷15弄40號3樓,蕭文柔,3000000,,115/06/09,一般補正案,D101050 汽電共生業；D101060 再生能源自用發電設備業；D401010 熱能供應業；E601010 電器承裝業；E601020 電器安裝業；E603010 電纜安裝工程業；I102010 一般投資顧問業；IG03010 能源技術服務業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹市,變更,11506
00240504,旭宸營造有限公司,新竹市東區綠水里光復路二段295號14樓之8,陳炳文,3600000,,115/06/03,股東出資轉讓修正章程,E101011 綜合營造業；E901010 油漆工程業；E903010 防蝕、防銹工程業；EZ99990 其他工程業；E599010 配管工程業；J101010 建築物清潔服務業；J101030 廢棄物清除業；J101040 廢棄物處理業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,新竹市,變更,11506
