統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期,核准變更日期,案由或變更事項,營業項目,縣市,清冊,期別
62060609,蘭城新聞網有限公司,宜蘭縣羅東鎮興東路280號5樓之1,李寶琴,1000000,115/05/29,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；J305010 有聲出版業；J301010 報紙業；J303010 雜誌（期刊）出版業；I401010 一般廣告服務業；I401020 廣告傳單分送業；J402010 電影片發行業；JZ99030 攝影業；I301030 電子資訊供應服務業；I301010 資訊軟體服務業,宜蘭縣,設立,11506
62062846,精拓有限公司,宜蘭縣冬山鄉丸山村丸山路４２號三樓,陳安專,500000,115/06/02,,,I103060 管理顧問業；I102010 一般投資顧問業；I199990 其他顧問服務業；I301010 資訊軟體服務業；IG03010 能源技術服務業；JB01010 會議及展覽服務業；J202010 產業育成業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62091960,平原制作所有限公司,宜蘭縣南澳鄉東岳路47號一樓,莊甯幃,150000,115/06/01,,,F109070 文教、樂器、育樂用品批發業；F601010 智慧財產權業；I103060 管理顧問業；I199990 其他顧問服務業；I401010 一般廣告服務業；I501010 產品設計業；I503010 景觀設計業；I599990 其他設計業；IZ06010 理貨包裝業；IZ12010 人力派遣業,宜蘭縣,設立,11506
62094018,人才方舟國際人力資源有限公司,宜蘭縣冬山鄉南興村南興路46-1號1樓,許素連,5000000,115/06/02,,,ZZ99999 除許可業務外，得經營法令非禁止或限制之業務；I701011 就業服務業；I199990 其他顧問服務業；IZ12010 人力派遣業；JZ99050 仲介服務業,宜蘭縣,設立,11506
62094045,旭橙健康有限公司,宜蘭縣羅東鎮信義里興東路201-2號,李瑄妮,2000000,115/06/02,,,I103060 管理顧問業；I199990 其他顧問服務業；H201010 一般投資業；JZ99080 美容美髮服務業；F102170 食品什貨批發業；F108040 化粧品批發業；F199990 其他批發業；F203010 食品什貨、飲料零售業；F208040 化粧品零售業；F401010 國際貿易業,宜蘭縣,設立,11506
62094050,頭城休閒事業有限公司,宜蘭縣礁溪鄉大忠路100號七樓之七,卓志宏,3000000,115/06/02,,,F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F206020 日常用品零售業；F206010 五金零售業；F501060 餐館業；F399040 無店面零售業；J799990 其他休閒服務業；A101020 農作物栽培業；A101030 特用作物栽培業；A101050 花卉栽培業,宜蘭縣,設立,11506
62094761,力合營造有限公司,宜蘭縣宜蘭市復興里神農路一段132巷13號一樓,鐘永鑫,3600000,115/06/04,,,E101011 綜合營造業；F106010 五金批發業；F111090 建材批發業；F115010 首飾及貴金屬批發業；H701010 住宅及大樓開發租售業；H701020 工業廠房開發租售業；H701050 投資興建公共建設業；H701060 新市鎮、新社區開發業；H701090 都市更新整建維護業；EZ99990 其他工程業,宜蘭縣,設立,11506
62095298,吉晟投資有限公司,宜蘭縣宜蘭市民族路531號,黃湘凌,1000000,115/06/08,,,H201010 一般投資業,宜蘭縣,設立,11506
62095430,惠廷投資股份有限公司,宜蘭縣冬山鄉柯林村安農三路22巷7號(1樓),劉文重,1000000,115/06/09,,,H201010 一般投資業；H703090 不動產買賣業；H703100 不動產租賃業；I102010 一般投資顧問業；I103060 管理顧問業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62095488,艸艸有禮有限公司,宜蘭縣蘇澳鎮中山路一段530號二樓,尤儒晨,100000,115/06/09,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I401010 一般廣告服務業；F203010 食品什貨、飲料零售業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；F205040 家具、寢具、廚房器具、裝設品零售業；F206020 日常用品零售業；F208040 化粧品零售業；F218010 資訊軟體零售業；F401010 國際貿易業,宜蘭縣,設立,11506
62095500,芯芯實業有限公司,宜蘭縣頭城鎮金面里金面路144之50號,徐肇宏,100000,115/06/09,,,C306010 成衣業；C399990 其他紡織及製品製造業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F401010 國際貿易業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62095662,奧尼熊鷹資訊有限公司,宜蘭縣冬山鄉香和村香和路２１巷７號一樓,屈誠銘,300000,115/06/10,,,I301010 資訊軟體服務業；I301020 資料處理服務業；I301030 電子資訊供應服務業；I401010 一般廣告服務業；I199990 其他顧問服務業；F401010 國際貿易業；H201010 一般投資業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62095712,豪鈺水電材料有限公司,宜蘭縣宜蘭市成功路40巷1號1樓,陳婉琳,300000,115/06/10,,,F106040 水器材料批發業；F206040 水器材料零售業；F213010 電器零售業；F106010 五金批發業；F111090 建材批發業；F211010 建材零售業；F113070 電信器材批發業；F213060 電信器材零售業；F119010 電子材料批發業；F219010 電子材料零售業,宜蘭縣,設立,11506
62129635,恩承建設有限公司,宜蘭縣羅東鎮大新里和平路134-3號一樓,林城希,900000,115/06/17,,,H701010 住宅及大樓開發租售業；H701060 新市鎮、新社區開發業；H701020 工業廠房開發租售業；H703100 不動產租賃業；H703090 不動產買賣業；H701050 投資興建公共建設業；E801010 室內裝潢業；E801070 廚具、衛浴設備安裝工程業；E901010 油漆工程業；EZ99990 其他工程業,宜蘭縣,設立,11506
62130252,讚晟有限公司,宜蘭縣宜蘭市環市東路三段282號1樓,黃啟賢,300000,115/06/10,,,F202010 飼料零售業；F203010 食品什貨、飲料零售業；F209060 文教、樂器、育樂用品零售業；F214010 汽車零售業；F214030 汽、機車零件配備零售業；F299990 其他零售業；F501030 飲料店業；F501060 餐館業；F501990 其他餐飲業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62130350,龍王贊食品有限公司,宜蘭縣五結鄉成興村下清路5號,張雅淳,50000,115/06/11,,,F501060 餐館業；F102170 食品什貨批發業；F203010 食品什貨、飲料零售業；F104110 布疋、衣著、鞋、帽、傘、服飾品批發業；F204110 布疋、衣著、鞋、帽、傘、服飾品零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62130680,鴻大資源科技有限公司,宜蘭縣冬山鄉東城村東福路142號1樓,江美觀,2000000,115/06/12,,,F401010 國際貿易業；F206010 五金零售業；F106010 五金批發業；F211010 建材零售業；ZZ99999 除許可業務外，得經營法令非禁止或限制之業務,宜蘭縣,設立,11506
62130746,非常有料有限公司,宜蘭縣蘇澳鎮福安街16號1樓,廖仁郁,100000,115/06/12,,,E603100 電焊工程業；E603120 噴砂工程業；E901010 油漆工程業；F106010 五金批發業；F111090 建材批發業；F206010 五金零售業；F211010 建材零售業；E601010 電器承裝業；E601020 電器安裝業；F401010 國際貿易業,宜蘭縣,設立,11506
62130773,杰元有限公司,宜蘭縣蘇澳鎮光明路12號4樓,林玄杰,100000,115/06/12,,,F106010 五金批發業；F107010 漆料、塗料批發業；F111090 建材批發業；F206010 五金零售業；F207010 漆料、塗料零售業；F211010 建材零售業；F213080 機械器具零售業；F220010 耐火材料零售業；F113990 其他機械器具批發業；F120010 耐火材料批發業,宜蘭縣,設立,11506
62130909,回家美學股份有限公司,宜蘭縣五結鄉四結村中興路三段346號二樓,陳媁婷,1200000,115/06/12,,,F105050 家具、寢具、廚房器具、裝設品批發業；F205040 家具、寢具、廚房器具、裝設品零售業；F399040 無店面零售業；F401010 國際貿易業；I401010 一般廣告服務業；I301010 資訊軟體服務業；I103060 管理顧問業；I502010 服飾設計業；I501010 產品設計業；F106010 五金批發業,宜蘭縣,設立,11506
